carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
39,48,low,2024-09-01 10:00:00+00:00
40,47,low,2024-09-01 10:30:00+00:00
38,45,low,2024-09-01 11:00:00+00:00
37,46,low,2024-09-01 11:30:00+00:00
35,47,low,2024-09-01 12:00:00+00:00
39,51,low,2024-09-01 12:30:00+00:00
36,52,low,2024-09-01 13:00:00+00:00
39,56,low,2024-09-01 13:30:00+00:00
41,64,low,2024-09-01 14:00:00+00:00
43,77,low,2024-09-01 14:30:00+00:00
54,95,low,2024-09-01 15:00:00+00:00
68,109,low,2024-09-01 15:30:00+00:00
84,119,moderate,2024-09-01 16:00:00+00:00
105,127,moderate,2024-09-01 16:30:00+00:00
118,139,moderate,2024-09-01 17:00:00+00:00
131,140,moderate,2024-09-01 17:30:00+00:00
135,143,moderate,2024-09-01 18:00:00+00:00
140,142,moderate,2024-09-01 18:30:00+00:00
133,142,moderate,2024-09-01 19:00:00+00:00
139,147,moderate,2024-09-01 19:30:00+00:00
129,151,moderate,2024-09-01 20:00:00+00:00
137,147,moderate,2024-09-01 20:30:00+00:00
146,134,moderate,2024-09-01 21:00:00+00:00
146,129,moderate,2024-09-01 21:30:00+00:00
136,130,moderate,2024-09-01 22:00:00+00:00
120,126,moderate,2024-09-01 22:30:00+00:00
116,125,moderate,2024-09-01 23:00:00+00:00
122,125,moderate,2024-09-01 23:30:00+00:00
126,120,moderate,2024-09-02 00:00:00+00:00
129,118,moderate,2024-09-02 00:30:00+00:00
116,121,moderate,2024-09-02 01:00:00+00:00
114,117,moderate,2024-09-02 01:30:00+00:00
119,121,moderate,2024-09-02 02:00:00+00:00
114,136,moderate,2024-09-02 02:30:00+00:00
118,142,moderate,2024-09-02 03:00:00+00:00
132,167,moderate,2024-09-02 03:30:00+00:00
138,182,moderate,2024-09-02 04:00:00+00:00
160,206,high,2024-09-02 04:30:00+00:00
173,211,high,2024-09-02 05:00:00+00:00
195,212,high,2024-09-02 05:30:00+00:00
209,217,high,2024-09-02 06:00:00+00:00
203,196,high,2024-09-02 06:30:00+00:00
206,197,high,2024-09-02 07:00:00+00:00
186,198,high,2024-09-02 07:30:00+00:00
187,195,high,2024-09-02 08:00:00+00:00
192,194,high,2024-09-02 08:30:00+00:00
194,193,high,2024-09-02 09:00:00+00:00
188,192,high,2024-09-02 09:30:00+00:00
185,192,high,2024-09-02 10:00:00+00:00
181,187,moderate,2024-09-02 10:30:00+00:00
188,183,moderate,2024-09-02 11:00:00+00:00
181,179,moderate,2024-09-02 11:30:00+00:00
177,173,moderate,2024-09-02 12:00:00+00:00
169,169,moderate,2024-09-02 12:30:00+00:00
179,164,moderate,2024-09-02 13:00:00+00:00
157,158,moderate,2024-09-02 13:30:00+00:00
155,157,moderate,2024-09-02 14:00:00+00:00
144,169,moderate,2024-09-02 14:30:00+00:00
155,166,moderate,2024-09-02 15:00:00+00:00
167,171,moderate,2024-09-02 15:30:00+00:00
165,175,moderate,2024-09-02 16:00:00+00:00
170,184,moderate,2024-09-02 16:30:00+00:00
169,182,moderate,2024-09-02 17:00:00+00:00
176,180,moderate,2024-09-02 17:30:00+00:00
182,181,moderate,2024-09-02 18:00:00+00:00
172,183,moderate,2024-09-02 18:30:00+00:00
173,183,moderate,2024-09-02 19:00:00+00:00
174,177,moderate,2024-09-02 19:30:00+00:00
171,172,moderate,2024-09-02 20:00:00+00:00
168,173,moderate,2024-09-02 20:30:00+00:00
160,174,moderate,2024-09-02 21:00:00+00:00
162,171,moderate,2024-09-02 21:30:00+00:00
175,170,moderate,2024-09-02 22:00:00+00:00
159,170,moderate,2024-09-02 22:30:00+00:00
159,167,moderate,2024-09-02 23:00:00+00:00
158,161,moderate,2024-09-02 23:30:00+00:00
164,163,moderate,2024-09-03 00:00:00+00:00
163,158,moderate,2024-09-03 00:30:00+00:00
164,161,moderate,2024-09-03 01:00:00+00:00
160,158,moderate,2024-09-03 01:30:00+00:00
161,158,moderate,2024-09-03 02:00:00+00:00
158,160,moderate,2024-09-03 02:30:00+00:00
158,160,moderate,2024-09-03 03:00:00+00:00
166,163,moderate,2024-09-03 03:30:00+00:00
165,171,moderate,2024-09-03 04:00:00+00:00
166,189,moderate,2024-09-03 04:30:00+00:00
180,199,high,2024-09-03 05:00:00+00:00
188,200,high,2024-09-03 05:30:00+00:00
199,201,high,2024-09-03 06:00:00+00:00
194,197,high,2024-09-03 06:30:00+00:00
191,200,high,2024-09-03 07:00:00+00:00
188,194,high,2024-09-03 07:30:00+00:00
185,187,moderate,2024-09-03 08:00:00+00:00
185,187,moderate,2024-09-03 08:30:00+00:00
182,180,moderate,2024-09-03 09:00:00+00:00
182,170,moderate,2024-09-03 09:30:00+00:00
180,168,moderate,2024-09-03 10:00:00+00:00
166,163,moderate,2024-09-03 10:30:00+00:00
161,155,moderate,2024-09-03 11:00:00+00:00
145,152,moderate,2024-09-03 11:30:00+00:00
148,152,moderate,2024-09-03 12:00:00+00:00
140,162,moderate,2024-09-03 12:30:00+00:00
147,162,moderate,2024-09-03 13:00:00+00:00
156,168,moderate,2024-09-03 13:30:00+00:00
156,176,moderate,2024-09-03 14:00:00+00:00
170,181,moderate,2024-09-03 14:30:00+00:00
188,192,high,2024-09-03 15:00:00+00:00
182,202,high,2024-09-03 15:30:00+00:00
193,208,high,2024-09-03 16:00:00+00:00
207,214,high,2024-09-03 16:30:00+00:00
212,221,high,2024-09-03 17:00:00+00:00
222,224,high,2024-09-03 17:30:00+00:00
229,227,high,2024-09-03 18:00:00+00:00
228,229,high,2024-09-03 18:30:00+00:00
233,230,high,2024-09-03 19:00:00+00:00
232,237,high,2024-09-03 19:30:00+00:00
231,235,high,2024-09-03 20:00:00+00:00
234,242,high,2024-09-03 20:30:00+00:00
229,232,high,2024-09-03 21:00:00+00:00
230,205,high,2024-09-03 21:30:00+00:00
226,193,high,2024-09-03 22:00:00+00:00
196,195,high,2024-09-03 22:30:00+00:00
190,198,high,2024-09-03 23:00:00+00:00
189,199,high,2024-09-03 23:30:00+00:00
191,196,high,2024-09-04 00:00:00+00:00
199,190,high,2024-09-04 00:30:00+00:00
194,187,moderate,2024-09-04 01:00:00+00:00
191,186,moderate,2024-09-04 01:30:00+00:00
188,186,moderate,2024-09-04 02:00:00+00:00
188,192,high,2024-09-04 02:30:00+00:00
193,191,high,2024-09-04 03:00:00+00:00
190,200,high,2024-09-04 03:30:00+00:00
193,211,high,2024-09-04 04:00:00+00:00
203,225,high,2024-09-04 04:30:00+00:00
212,230,high,2024-09-04 05:00:00+00:00
226,233,high,2024-09-04 05:30:00+00:00
216,226,high,2024-09-04 06:00:00+00:00
220,224,high,2024-09-04 06:30:00+00:00
210,216,high,2024-09-04 07:00:00+00:00
209,208,high,2024-09-04 07:30:00+00:00
204,200,high,2024-09-04 08:00:00+00:00
193,193,high,2024-09-04 08:30:00+00:00
183,186,moderate,2024-09-04 09:00:00+00:00
184,188,moderate,2024-09-04 09:30:00+00:00
179,190,high,2024-09-04 10:00:00+00:00
176,186,moderate,2024-09-04 10:30:00+00:00
189,187,moderate,2024-09-04 11:00:00+00:00
184,189,moderate,2024-09-04 11:30:00+00:00
182,185,moderate,2024-09-04 12:00:00+00:00
185,184,moderate,2024-09-04 12:30:00+00:00
185,190,high,2024-09-04 13:00:00+00:00
188,196,high,2024-09-04 13:30:00+00:00
189,203,high,2024-09-04 14:00:00+00:00
194,206,high,2024-09-04 14:30:00+00:00
200,214,high,2024-09-04 15:00:00+00:00
202,220,high,2024-09-04 15:30:00+00:00
210,222,high,2024-09-04 16:00:00+00:00
220,213,high,2024-09-04 16:30:00+00:00
220,219,high,2024-09-04 17:00:00+00:00
217,217,high,2024-09-04 17:30:00+00:00
220,220,high,2024-09-04 18:00:00+00:00
219,235,high,2024-09-04 18:30:00+00:00
223,236,high,2024-09-04 19:00:00+00:00
224,225,high,2024-09-04 19:30:00+00:00
226,206,high,2024-09-04 20:00:00+00:00
219,191,high,2024-09-04 20:30:00+00:00
197,175,moderate,2024-09-04 21:00:00+00:00
182,128,moderate,2024-09-04 21:30:00+00:00
164,108,low,2024-09-04 22:00:00+00:00
127,95,low,2024-09-04 22:30:00+00:00
122,90,low,2024-09-04 23:00:00+00:00
116,88,low,2024-09-04 23:30:00+00:00
98,81,low,2024-09-05 00:00:00+00:00
90,80,low,2024-09-05 00:30:00+00:00
87,76,low,2024-09-05 01:00:00+00:00
81,80,low,2024-09-05 01:30:00+00:00
79,77,low,2024-09-05 02:00:00+00:00
83,75,low,2024-09-05 02:30:00+00:00
79,70,low,2024-09-05 03:00:00+00:00
76,69,low,2024-09-05 03:30:00+00:00
72,66,low,2024-09-05 04:00:00+00:00
72,72,low,2024-09-05 04:30:00+00:00
66,83,low,2024-09-05 05:00:00+00:00
70,93,low,2024-09-05 05:30:00+00:00
69,91,low,2024-09-05 06:00:00+00:00
91,78,low,2024-09-05 06:30:00+00:00
88,73,low,2024-09-05 07:00:00+00:00
83,71,low,2024-09-05 07:30:00+00:00
78,71,low,2024-09-05 08:00:00+00:00
77,70,low,2024-09-05 08:30:00+00:00
78,67,low,2024-09-05 09:00:00+00:00
77,68,low,2024-09-05 09:30:00+00:00
73,65,low,2024-09-05 10:00:00+00:00
72,62,low,2024-09-05 10:30:00+00:00
73,62,low,2024-09-05 11:00:00+00:00
67,66,low,2024-09-05 11:30:00+00:00
66,61,low,2024-09-05 12:00:00+00:00
66,57,low,2024-09-05 12:30:00+00:00
63,56,low,2024-09-05 13:00:00+00:00
61,56,low,2024-09-05 13:30:00+00:00
62,58,low,2024-09-05 14:00:00+00:00
60,64,low,2024-09-05 14:30:00+00:00
59,74,low,2024-09-05 15:00:00+00:00
64,84,low,2024-09-05 15:30:00+00:00
74,86,low,2024-09-05 16:00:00+00:00
80,100,low,2024-09-05 16:30:00+00:00
88,103,low,2024-09-05 17:00:00+00:00
96,106,low,2024-09-05 17:30:00+00:00
105,108,low,2024-09-05 18:00:00+00:00
100,96,low,2024-09-05 18:30:00+00:00
102,92,low,2024-09-05 19:00:00+00:00
95,92,low,2024-09-05 19:30:00+00:00
94,83,low,2024-09-05 20:00:00+00:00
96,70,low,2024-09-05 20:30:00+00:00
84,67,low,2024-09-05 21:00:00+00:00
70,66,low,2024-09-05 21:30:00+00:00
67,66,low,2024-09-05 22:00:00+00:00
63,64,low,2024-09-05 22:30:00+00:00
59,64,low,2024-09-05 23:00:00+00:00
58,67,low,2024-09-05 23:30:00+00:00
61,68,low,2024-09-06 00:00:00+00:00
61,65,low,2024-09-06 00:30:00+00:00
63,64,low,2024-09-06 01:00:00+00:00
62,66,low,2024-09-06 01:30:00+00:00
60,66,low,2024-09-06 02:00:00+00:00
59,65,low,2024-09-06 02:30:00+00:00
60,71,low,2024-09-06 03:00:00+00:00
60,82,low,2024-09-06 03:30:00+00:00
70,88,low,2024-09-06 04:00:00+00:00
80,99,low,2024-09-06 04:30:00+00:00
86,104,low,2024-09-06 05:00:00+00:00
99,115,moderate,2024-09-06 05:30:00+00:00
99,119,moderate,2024-09-06 06:00:00+00:00
109,114,moderate,2024-09-06 06:30:00+00:00
108,113,moderate,2024-09-06 07:00:00+00:00
104,115,moderate,2024-09-06 07:30:00+00:00
103,113,moderate,2024-09-06 08:00:00+00:00
103,112,moderate,2024-09-06 08:30:00+00:00
101,108,low,2024-09-06 09:00:00+00:00
104,106,low,2024-09-06 09:30:00+00:00
95,103,low,2024-09-06 10:00:00+00:00
95,101,low,2024-09-06 10:30:00+00:00
88,101,low,2024-09-06 11:00:00+00:00
93,93,low,2024-09-06 11:30:00+00:00
99,92,low,2024-09-06 12:00:00+00:00
91,97,low,2024-09-06 12:30:00+00:00
94,101,low,2024-09-06 13:00:00+00:00
98,112,moderate,2024-09-06 13:30:00+00:00
105,116,moderate,2024-09-06 14:00:00+00:00
118,119,moderate,2024-09-06 14:30:00+00:00
123,134,moderate,2024-09-06 15:00:00+00:00
126,142,moderate,2024-09-06 15:30:00+00:00
148,145,moderate,2024-09-06 16:00:00+00:00
152,147,moderate,2024-09-06 16:30:00+00:00
153,154,moderate,2024-09-06 17:00:00+00:00
150,159,moderate,2024-09-06 17:30:00+00:00
156,157,moderate,2024-09-06 18:00:00+00:00
161,154,moderate,2024-09-06 18:30:00+00:00
160,156,moderate,2024-09-06 19:00:00+00:00
149,162,moderate,2024-09-06 19:30:00+00:00
155,162,moderate,2024-09-06 20:00:00+00:00
161,160,moderate,2024-09-06 20:30:00+00:00
154,156,moderate,2024-09-06 21:00:00+00:00
156,136,moderate,2024-09-06 21:30:00+00:00
157,134,moderate,2024-09-06 22:00:00+00:00
146,131,moderate,2024-09-06 22:30:00+00:00
150,125,moderate,2024-09-06 23:00:00+00:00
155,127,moderate,2024-09-06 23:30:00+00:00
125,122,moderate,2024-09-07 00:00:00+00:00
133,112,moderate,2024-09-07 00:30:00+00:00
124,116,moderate,2024-09-07 01:00:00+00:00
117,118,moderate,2024-09-07 01:30:00+00:00
118,126,moderate,2024-09-07 02:00:00+00:00
126,122,moderate,2024-09-07 02:30:00+00:00
136,123,moderate,2024-09-07 03:00:00+00:00
133,130,moderate,2024-09-07 03:30:00+00:00
129,131,moderate,2024-09-07 04:00:00+00:00
140,137,moderate,2024-09-07 04:30:00+00:00
139,141,moderate,2024-09-07 05:00:00+00:00
146,151,moderate,2024-09-07 05:30:00+00:00
154,156,moderate,2024-09-07 06:00:00+00:00
161,155,moderate,2024-09-07 06:30:00+00:00
165,153,moderate,2024-09-07 07:00:00+00:00
166,158,moderate,2024-09-07 07:30:00+00:00
164,158,moderate,2024-09-07 08:00:00+00:00
162,156,moderate,2024-09-07 08:30:00+00:00
160,154,moderate,2024-09-07 09:00:00+00:00
160,154,moderate,2024-09-07 09:30:00+00:00
158,156,moderate,2024-09-07 10:00:00+00:00
160,157,moderate,2024-09-07 10:30:00+00:00
160,154,moderate,2024-09-07 11:00:00+00:00
165,154,moderate,2024-09-07 11:30:00+00:00
160,155,moderate,2024-09-07 12:00:00+00:00
158,158,moderate,2024-09-07 12:30:00+00:00
166,159,moderate,2024-09-07 13:00:00+00:00
170,158,moderate,2024-09-07 13:30:00+00:00
170,163,moderate,2024-09-07 14:00:00+00:00
179,170,moderate,2024-09-07 14:30:00+00:00
180,175,moderate,2024-09-07 15:00:00+00:00
179,176,moderate,2024-09-07 15:30:00+00:00
183,185,moderate,2024-09-07 16:00:00+00:00
186,192,high,2024-09-07 16:30:00+00:00
186,197,high,2024-09-07 17:00:00+00:00
193,194,high,2024-09-07 17:30:00+00:00
195,196,high,2024-09-07 18:00:00+00:00
195,191,high,2024-09-07 18:30:00+00:00
199,192,high,2024-09-07 19:00:00+00:00
193,190,high,2024-09-07 19:30:00+00:00
198,187,moderate,2024-09-07 20:00:00+00:00
190,171,moderate,2024-09-07 20:30:00+00:00
183,161,moderate,2024-09-07 21:00:00+00:00
179,148,moderate,2024-09-07 21:30:00+00:00
105,141,moderate,2024-09-07 22:00:00+00:00
150,131,moderate,2024-09-07 22:30:00+00:00
150,125,moderate,2024-09-07 23:00:00+00:00
148,117,moderate,2024-09-07 23:30:00+00:00
121,113,moderate,2024-09-08 00:00:00+00:00
121,106,low,2024-09-08 00:30:00+00:00
113,96,low,2024-09-08 01:00:00+00:00
110,92,low,2024-09-08 01:30:00+00:00
101,91,low,2024-09-08 02:00:00+00:00
98,94,low,2024-09-08 02:30:00+00:00
99,92,low,2024-09-08 03:00:00+00:00
99,88,low,2024-09-08 03:30:00+00:00
101,91,low,2024-09-08 04:00:00+00:00
95,90,low,2024-09-08 04:30:00+00:00
99,93,low,2024-09-08 05:00:00+00:00
97,99,low,2024-09-08 05:30:00+00:00
101,108,low,2024-09-08 06:00:00+00:00
106,116,moderate,2024-09-08 06:30:00+00:00
114,115,moderate,2024-09-08 07:00:00+00:00
124,114,moderate,2024-09-08 07:30:00+00:00
115,116,moderate,2024-09-08 08:00:00+00:00
115,115,moderate,2024-09-08 08:30:00+00:00
114,107,low,2024-09-08 09:00:00+00:00
113,108,low,2024-09-08 09:30:00+00:00
99,106,low,2024-09-08 10:00:00+00:00
109,103,low,2024-09-08 10:30:00+00:00
102,95,low,2024-09-08 11:00:00+00:00
103,91,low,2024-09-08 11:30:00+00:00
94,87,low,2024-09-08 12:00:00+00:00
95,83,low,2024-09-08 12:30:00+00:00
83,82,low,2024-09-08 13:00:00+00:00
86,83,low,2024-09-08 13:30:00+00:00
83,81,low,2024-09-08 14:00:00+00:00
84,90,low,2024-09-08 14:30:00+00:00
82,100,low,2024-09-08 15:00:00+00:00
88,110,moderate,2024-09-08 15:30:00+00:00
98,111,moderate,2024-09-08 16:00:00+00:00
119,116,moderate,2024-09-08 16:30:00+00:00
116,117,moderate,2024-09-08 17:00:00+00:00
118,118,moderate,2024-09-08 17:30:00+00:00
119,120,moderate,2024-09-08 18:00:00+00:00
120,122,moderate,2024-09-08 18:30:00+00:00
121,121,moderate,2024-09-08 19:00:00+00:00
122,113,moderate,2024-09-08 19:30:00+00:00
123,107,low,2024-09-08 20:00:00+00:00
109,97,low,2024-09-08 20:30:00+00:00
101,84,low,2024-09-08 21:00:00+00:00
100,72,low,2024-09-08 21:30:00+00:00
82,68,low,2024-09-08 22:00:00+00:00
72,65,low,2024-09-08 22:30:00+00:00
72,65,low,2024-09-08 23:00:00+00:00
73,66,low,2024-09-08 23:30:00+00:00
66,65,low,2024-09-09 00:00:00+00:00
65,64,low,2024-09-09 00:30:00+00:00
64,64,low,2024-09-09 01:00:00+00:00
64,63,low,2024-09-09 01:30:00+00:00
63,62,low,2024-09-09 02:00:00+00:00
67,62,low,2024-09-09 02:30:00+00:00
62,62,low,2024-09-09 03:00:00+00:00
62,66,low,2024-09-09 03:30:00+00:00
62,69,low,2024-09-09 04:00:00+00:00
62,95,low,2024-09-09 04:30:00+00:00
70,101,low,2024-09-09 05:00:00+00:00
94,111,moderate,2024-09-09 05:30:00+00:00
97,115,moderate,2024-09-09 06:00:00+00:00
104,108,low,2024-09-09 06:30:00+00:00
100,99,low,2024-09-09 07:00:00+00:00
101,91,low,2024-09-09 07:30:00+00:00
90,91,low,2024-09-09 08:00:00+00:00
86,95,low,2024-09-09 08:30:00+00:00
89,86,low,2024-09-09 09:00:00+00:00
94,73,low,2024-09-09 09:30:00+00:00
91,70,low,2024-09-09 10:00:00+00:00
71,63,low,2024-09-09 10:30:00+00:00
69,58,low,2024-09-09 11:00:00+00:00
64,62,low,2024-09-09 11:30:00+00:00
57,62,low,2024-09-09 12:00:00+00:00
60,65,low,2024-09-09 12:30:00+00:00
62,64,low,2024-09-09 13:00:00+00:00
64,65,low,2024-09-09 13:30:00+00:00
68,76,low,2024-09-09 14:00:00+00:00
68,92,low,2024-09-09 14:30:00+00:00
77,105,low,2024-09-09 15:00:00+00:00
101,105,low,2024-09-09 15:30:00+00:00
116,107,low,2024-09-09 16:00:00+00:00
112,112,moderate,2024-09-09 16:30:00+00:00
116,114,moderate,2024-09-09 17:00:00+00:00
130,115,moderate,2024-09-09 17:30:00+00:00
135,117,moderate,2024-09-09 18:00:00+00:00
119,116,moderate,2024-09-09 18:30:00+00:00
117,109,low,2024-09-09 19:00:00+00:00
99,93,low,2024-09-09 19:30:00+00:00
101,70,low,2024-09-09 20:00:00+00:00
91,65,low,2024-09-09 20:30:00+00:00
75,60,low,2024-09-09 21:00:00+00:00
61,73,low,2024-09-09 21:30:00+00:00
56,69,low,2024-09-09 22:00:00+00:00
68,71,low,2024-09-09 22:30:00+00:00
66,70,low,2024-09-09 23:00:00+00:00
64,65,low,2024-09-09 23:30:00+00:00
68,62,low,2024-09-10 00:00:00+00:00
60,63,low,2024-09-10 00:30:00+00:00
58,60,low,2024-09-10 01:00:00+00:00
58,65,low,2024-09-10 01:30:00+00:00
56,66,low,2024-09-10 02:00:00+00:00
57,69,low,2024-09-10 02:30:00+00:00
59,73,low,2024-09-10 03:00:00+00:00
60,74,low,2024-09-10 03:30:00+00:00
67,80,low,2024-09-10 04:00:00+00:00
67,77,low,2024-09-10 04:30:00+00:00
73,86,low,2024-09-10 05:00:00+00:00
71,89,low,2024-09-10 05:30:00+00:00
76,91,low,2024-09-10 06:00:00+00:00
79,77,low,2024-09-10 06:30:00+00:00
76,83,low,2024-09-10 07:00:00+00:00
69,80,low,2024-09-10 07:30:00+00:00
79,78,low,2024-09-10 08:00:00+00:00
69,71,low,2024-09-10 08:30:00+00:00
71,68,low,2024-09-10 09:00:00+00:00
70,66,low,2024-09-10 09:30:00+00:00
64,65,low,2024-09-10 10:00:00+00:00
65,65,low,2024-09-10 10:30:00+00:00
60,65,low,2024-09-10 11:00:00+00:00
56,67,low,2024-09-10 11:30:00+00:00
63,69,low,2024-09-10 12:00:00+00:00
64,69,low,2024-09-10 12:30:00+00:00
69,68,low,2024-09-10 13:00:00+00:00
66,69,low,2024-09-10 13:30:00+00:00
66,74,low,2024-09-10 14:00:00+00:00
65,74,low,2024-09-10 14:30:00+00:00
68,74,low,2024-09-10 15:00:00+00:00
73,71,low,2024-09-10 15:30:00+00:00
72,77,low,2024-09-10 16:00:00+00:00
66,77,low,2024-09-10 16:30:00+00:00
77,77,low,2024-09-10 17:00:00+00:00
77,75,low,2024-09-10 17:30:00+00:00
79,78,low,2024-09-10 18:00:00+00:00
78,74,low,2024-09-10 18:30:00+00:00
75,57,low,2024-09-10 19:00:00+00:00
74,52,low,2024-09-10 19:30:00+00:00
59,49,low,2024-09-10 20:00:00+00:00
53,54,low,2024-09-10 20:30:00+00:00
48,52,low,2024-09-10 21:00:00+00:00
54,51,low,2024-09-10 21:30:00+00:00
54,44,low,2024-09-10 22:00:00+00:00
51,48,low,2024-09-10 22:30:00+00:00
52,50,low,2024-09-10 23:00:00+00:00
54,49,low,2024-09-10 23:30:00+00:00
50,45,low,2024-09-11 00:00:00+00:00
50,44,low,2024-09-11 00:30:00+00:00
45,43,low,2024-09-11 01:00:00+00:00
45,46,low,2024-09-11 01:30:00+00:00
45,45,low,2024-09-11 02:00:00+00:00
48,45,low,2024-09-11 02:30:00+00:00
48,46,low,2024-09-11 03:00:00+00:00
46,46,low,2024-09-11 03:30:00+00:00
48,49,low,2024-09-11 04:00:00+00:00
48,55,low,2024-09-11 04:30:00+00:00
50,64,low,2024-09-11 05:00:00+00:00
57,62,low,2024-09-11 05:30:00+00:00
55,69,low,2024-09-11 06:00:00+00:00
60,64,low,2024-09-11 06:30:00+00:00
57,55,low,2024-09-11 07:00:00+00:00
58,57,low,2024-09-11 07:30:00+00:00
56,51,low,2024-09-11 08:00:00+00:00
49,57,low,2024-09-11 08:30:00+00:00
48,54,low,2024-09-11 09:00:00+00:00
50,52,low,2024-09-11 09:30:00+00:00
49,51,low,2024-09-11 10:00:00+00:00
45,45,low,2024-09-11 10:30:00+00:00
44,46,low,2024-09-11 11:00:00+00:00
39,48,low,2024-09-11 11:30:00+00:00
39,48,low,2024-09-11 12:00:00+00:00
40,40,low,2024-09-11 12:30:00+00:00
41,40,low,2024-09-11 13:00:00+00:00
43,46,low,2024-09-11 13:30:00+00:00
45,53,low,2024-09-11 14:00:00+00:00
41,60,low,2024-09-11 14:30:00+00:00
44,71,low,2024-09-11 15:00:00+00:00
57,85,low,2024-09-11 15:30:00+00:00
59,103,low,2024-09-11 16:00:00+00:00
88,114,moderate,2024-09-11 16:30:00+00:00
99,122,moderate,2024-09-11 17:00:00+00:00
123,120,moderate,2024-09-11 17:30:00+00:00
122,127,moderate,2024-09-11 18:00:00+00:00
120,131,moderate,2024-09-11 18:30:00+00:00
122,132,moderate,2024-09-11 19:00:00+00:00
136,132,moderate,2024-09-11 19:30:00+00:00
132,121,moderate,2024-09-11 20:00:00+00:00
137,103,low,2024-09-11 20:30:00+00:00
138,88,low,2024-09-11 21:00:00+00:00
109,71,low,2024-09-11 21:30:00+00:00
108,60,low,2024-09-11 22:00:00+00:00
72,66,low,2024-09-11 22:30:00+00:00
75,68,low,2024-09-11 23:00:00+00:00
74,64,low,2024-09-11 23:30:00+00:00
79,64,low,2024-09-12 00:00:00+00:00
65,67,low,2024-09-12 00:30:00+00:00
66,65,low,2024-09-12 01:00:00+00:00
70,65,low,2024-09-12 01:30:00+00:00
73,67,low,2024-09-12 02:00:00+00:00
69,74,low,2024-09-12 02:30:00+00:00
70,74,low,2024-09-12 03:00:00+00:00
76,90,low,2024-09-12 03:30:00+00:00
78,108,low,2024-09-12 04:00:00+00:00
95,123,moderate,2024-09-12 04:30:00+00:00
96,128,moderate,2024-09-12 05:00:00+00:00
125,132,moderate,2024-09-12 05:30:00+00:00
125,131,moderate,2024-09-12 06:00:00+00:00
126,123,moderate,2024-09-12 06:30:00+00:00
121,122,moderate,2024-09-12 07:00:00+00:00
116,117,moderate,2024-09-12 07:30:00+00:00
113,108,low,2024-09-12 08:00:00+00:00
112,98,low,2024-09-12 08:30:00+00:00
110,93,low,2024-09-12 09:00:00+00:00
98,89,low,2024-09-12 09:30:00+00:00
93,87,low,2024-09-12 10:00:00+00:00
91,89,low,2024-09-12 10:30:00+00:00
87,91,low,2024-09-12 11:00:00+00:00
87,92,low,2024-09-12 11:30:00+00:00
94,90,low,2024-09-12 12:00:00+00:00
84,90,low,2024-09-12 12:30:00+00:00
84,91,low,2024-09-12 13:00:00+00:00
87,98,low,2024-09-12 13:30:00+00:00
95,104,low,2024-09-12 14:00:00+00:00
97,109,low,2024-09-12 14:30:00+00:00
102,123,moderate,2024-09-12 15:00:00+00:00
110,142,moderate,2024-09-12 15:30:00+00:00
131,153,moderate,2024-09-12 16:00:00+00:00
154,162,moderate,2024-09-12 16:30:00+00:00
177,172,moderate,2024-09-12 17:00:00+00:00
175,178,moderate,2024-09-12 17:30:00+00:00
194,177,moderate,2024-09-12 18:00:00+00:00
171,168,moderate,2024-09-12 18:30:00+00:00
166,164,moderate,2024-09-12 19:00:00+00:00
168,165,moderate,2024-09-12 19:30:00+00:00
162,158,moderate,2024-09-12 20:00:00+00:00
161,142,moderate,2024-09-12 20:30:00+00:00
156,134,moderate,2024-09-12 21:00:00+00:00
160,108,low,2024-09-12 21:30:00+00:00
138,102,low,2024-09-12 22:00:00+00:00
129,98,low,2024-09-12 22:30:00+00:00
121,98,low,2024-09-12 23:00:00+00:00
121,93,low,2024-09-12 23:30:00+00:00
99,92,low,2024-09-13 00:00:00+00:00
97,92,low,2024-09-13 00:30:00+00:00
96,95,low,2024-09-13 01:00:00+00:00
91,95,low,2024-09-13 01:30:00+00:00
100,96,low,2024-09-13 02:00:00+00:00
99,98,low,2024-09-13 02:30:00+00:00
103,101,low,2024-09-13 03:00:00+00:00
104,124,moderate,2024-09-13 03:30:00+00:00
108,139,moderate,2024-09-13 04:00:00+00:00
125,156,moderate,2024-09-13 04:30:00+00:00
135,158,moderate,2024-09-13 05:00:00+00:00
152,163,moderate,2024-09-13 05:30:00+00:00
155,166,moderate,2024-09-13 06:00:00+00:00
170,162,moderate,2024-09-13 06:30:00+00:00
179,152,moderate,2024-09-13 07:00:00+00:00
164,148,moderate,2024-09-13 07:30:00+00:00
151,140,moderate,2024-09-13 08:00:00+00:00
150,129,moderate,2024-09-13 08:30:00+00:00
142,121,moderate,2024-09-13 09:00:00+00:00
133,116,moderate,2024-09-13 09:30:00+00:00
127,115,moderate,2024-09-13 10:00:00+00:00
123,113,moderate,2024-09-13 10:30:00+00:00
128,113,moderate,2024-09-13 11:00:00+00:00
124,113,moderate,2024-09-13 11:30:00+00:00
126,113,moderate,2024-09-13 12:00:00+00:00
125,116,moderate,2024-09-13 12:30:00+00:00
126,113,moderate,2024-09-13 13:00:00+00:00
128,114,moderate,2024-09-13 13:30:00+00:00
126,120,moderate,2024-09-13 14:00:00+00:00
127,133,moderate,2024-09-13 14:30:00+00:00
136,150,moderate,2024-09-13 15:00:00+00:00
