time,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2024-01-23 05:00:00,5.0,86,17.2,0.9
2024-01-23 06:00:00,4.8,88,15.8,0.8
2024-01-23 07:00:00,6.1,81,16.6,2.1
2024-01-23 08:00:00,7.0,80,16.4,3.2
2024-01-23 09:00:00,7.7,86,16.5,4.2
2024-01-23 10:00:00,8.4,92,19.2,4.9
2024-01-23 11:00:00,9.3,93,22.7,5.6
2024-01-23 12:00:00,9.6,91,28.0,5.0
2024-01-23 13:00:00,10.0,88,33.8,4.5
2024-01-23 14:00:00,10.9,89,34.9,5.6
2024-01-23 15:00:00,11.6,90,34.7,6.5
2024-01-23 16:00:00,12.1,91,33.1,7.4
2024-01-23 17:00:00,12.5,90,35.2,7.6
2024-01-23 18:00:00,12.6,90,36.7,7.6
2024-01-23 19:00:00,12.8,90,37.0,7.7
2024-01-23 20:00:00,12.9,89,38.0,7.7
2024-01-23 21:00:00,12.9,89,38.2,7.7
2024-01-23 22:00:00,12.9,89,36.5,8.0
2024-01-23 23:00:00,13.0,88,35.1,8.2
2024-01-24 00:00:00,12.6,85,35.1,7.6
2024-01-24 01:00:00,12.4,87,33.5,7.6
2024-01-24 02:00:00,11.8,82,37.4,6.0
2024-01-24 03:00:00,11.2,80,37.2,5.3
2024-01-24 04:00:00,10.0,82,32.7,4.5
2024-01-24 05:00:00,9.4,80,32.0,3.7
2024-01-24 06:00:00,8.8,80,30.7,3.2
2024-01-24 07:00:00,8.8,78,30.7,3.1
2024-01-24 08:00:00,8.6,79,30.3,3.0
2024-01-24 09:00:00,8.9,78,29.5,3.4
2024-01-24 10:00:00,9.7,75,29.2,4.4
2024-01-24 11:00:00,10.4,72,25.7,5.6
2024-01-24 12:00:00,10.8,71,25.7,6.0
2024-01-24 13:00:00,10.8,68,24.3,6.0
2024-01-24 14:00:00,11.0,67,22.3,6.5
2024-01-24 15:00:00,10.8,66,23.6,6.1
2024-01-24 16:00:00,10.3,67,20.0,6.1
2024-01-24 17:00:00,10.0,67,17.8,6.0
2024-01-24 18:00:00,9.0,74,15.9,5.4
2024-01-24 19:00:00,8.3,79,14.6,5.0
2024-01-24 20:00:00,8.3,80,13.8,5.1
2024-01-24 21:00:00,8.0,84,13.8,4.8
2024-01-24 22:00:00,7.3,89,11.5,4.5
2024-01-24 23:00:00,6.3,93,9.8,3.7
2024-01-25 00:00:00,6.0,94,8.4,3.6
2024-01-25 01:00:00,4.9,95,6.3,2.6
2024-01-25 02:00:00,4.1,96,7.7,1.5
2024-01-25 03:00:00,4.0,96,6.8,1.5
2024-01-25 04:00:00,5.1,94,5.4,2.9
2024-01-25 05:00:00,6.6,91,7.3,4.4
2024-01-25 06:00:00,7.5,92,8.8,5.3
2024-01-25 07:00:00,8.2,95,10.2,6.0
2024-01-25 08:00:00,9.1,95,13.7,6.7
2024-01-25 09:00:00,9.8,95,13.7,7.6
2024-01-25 10:00:00,10.5,93,15.9,8.0
2024-01-25 11:00:00,10.9,91,19.2,8.0
2024-01-25 12:00:00,11.9,85,23.3,8.3
2024-01-25 13:00:00,11.7,87,17.2,9.1
2024-01-25 14:00:00,11.7,86,16.4,9.2
2024-01-25 15:00:00,11.5,87,17.7,8.8
2024-01-25 16:00:00,11.1,90,19.9,8.1
2024-01-25 17:00:00,10.9,91,19.3,7.9
2024-01-25 18:00:00,10.4,94,20.5,7.3
2024-01-25 19:00:00,10.5,94,21.5,7.2
2024-01-25 20:00:00,10.7,94,21.8,7.5
2024-01-25 21:00:00,11.2,93,22.8,7.9
2024-01-25 22:00:00,11.4,93,24.8,7.9
2024-01-25 23:00:00,11.5,92,25.2,7.9
2024-01-26 00:00:00,11.5,90,27.8,7.5
2024-01-26 01:00:00,12.2,90,28.6,8.3
2024-01-26 02:00:00,12.0,89,31.0,7.6
2024-01-26 03:00:00,12.0,90,31.3,7.6
2024-01-26 04:00:00,12.1,91,28.1,8.3
2024-01-26 05:00:00,12.3,87,31.1,7.9
2024-01-26 06:00:00,11.0,79,32.2,5.6
2024-01-26 07:00:00,9.5,74,31.2,3.8
2024-01-26 08:00:00,7.4,71,25.9,1.9
2024-01-26 09:00:00,7.0,69,24.0,1.6
2024-01-26 10:00:00,7.4,64,22.4,2.1
2024-01-26 11:00:00,7.9,60,22.2,2.7
2024-01-26 12:00:00,8.3,58,22.7,3.0
2024-01-26 13:00:00,8.6,54,19.9,3.6
2024-01-26 14:00:00,8.6,55,16.2,4.2
2024-01-26 15:00:00,8.4,59,12.6,4.5
2024-01-26 16:00:00,7.1,66,8.5,4.0
2024-01-26 17:00:00,5.3,74,9.0,2.0
2024-01-26 18:00:00,4.7,77,9.4,1.3
2024-01-26 19:00:00,4.3,80,11.0,0.8
2024-01-26 20:00:00,3.9,84,10.7,0.5
2024-01-26 21:00:00,3.5,88,11.1,0.0
2024-01-26 22:00:00,3.1,90,10.5,-0.3
2024-01-26 23:00:00,2.8,91,10.0,-0.6
2024-01-27 00:00:00,2.6,90,10.3,-0.8
2024-01-27 01:00:00,2.5,91,10.0,-0.9
2024-01-27 02:00:00,2.3,92,9.2,-1.0
2024-01-27 03:00:00,2.0,92,8.3,-1.2
2024-01-27 04:00:00,1.8,92,7.9,-1.3
2024-01-27 05:00:00,1.5,91,7.3,-1.7
2024-01-27 06:00:00,1.2,91,7.1,-2.0
2024-01-27 07:00:00,1.8,90,8.8,-1.5
2024-01-27 08:00:00,2.6,92,10.5,-0.8
2024-01-27 09:00:00,4.2,91,12.0,0.8
2024-01-27 10:00:00,5.9,87,12.3,2.7
2024-01-27 11:00:00,7.4,78,12.3,4.1
2024-01-27 12:00:00,8.2,73,16.4,4.3
2024-01-27 13:00:00,8.5,72,17.6,4.5
2024-01-27 14:00:00,8.5,70,17.2,4.5
2024-01-27 15:00:00,8.1,74,13.3,4.7
2024-01-27 16:00:00,6.7,80,8.7,3.9
2024-01-27 17:00:00,4.9,88,7.9,2.2
2024-01-27 18:00:00,3.9,91,7.8,1.1
2024-01-27 19:00:00,3.4,93,8.5,0.4
2024-01-27 20:00:00,3.7,91,9.8,0.6
2024-01-27 21:00:00,4.1,88,10.2,0.9
2024-01-27 22:00:00,4.8,83,12.5,1.2
2024-01-27 23:00:00,5.1,78,11.4,1.5
2024-01-28 00:00:00,4.8,75,10.4,1.3
2024-01-28 01:00:00,2.1,86,9.8,-1.4
2024-01-28 02:00:00,2.0,87,8.5,-1.4
2024-01-28 03:00:00,2.4,86,7.6,-0.8
2024-01-28 04:00:00,2.2,87,7.6,-1.0
2024-01-28 05:00:00,2.5,87,8.0,-0.7
2024-01-28 06:00:00,2.5,88,8.1,-0.7
2024-01-28 07:00:00,2.3,89,8.1,-0.9
2024-01-28 08:00:00,3.0,89,8.8,-0.1
2024-01-28 09:00:00,4.8,87,10.8,1.5
2024-01-28 10:00:00,6.5,84,9.5,3.7
2024-01-28 11:00:00,8.1,81,11.0,5.3
2024-01-28 12:00:00,9.5,78,12.1,6.7
2024-01-28 13:00:00,10.7,76,12.3,8.0
2024-01-28 14:00:00,10.8,76,12.2,8.2
2024-01-28 15:00:00,10.3,77,13.7,7.4
2024-01-28 16:00:00,9.1,79,13.7,6.1
2024-01-28 17:00:00,7.7,85,10.6,5.0
2024-01-28 18:00:00,7.2,87,9.9,4.6
2024-01-28 19:00:00,7.1,89,9.3,4.6
2024-01-28 20:00:00,7.1,90,10.0,4.6
2024-01-28 21:00:00,7.5,91,10.8,4.9
2024-01-28 22:00:00,7.7,91,11.3,5.2
2024-01-28 23:00:00,7.6,92,11.1,5.1
2024-01-29 00:00:00,8.2,92,11.7,5.8
2024-01-29 01:00:00,9.3,93,10.3,7.4
2024-01-29 02:00:00,9.3,93,11.7,7.2
2024-01-29 03:00:00,9.4,94,11.8,7.3
2024-01-29 04:00:00,9.7,94,11.4,7.8
2024-01-29 05:00:00,9.9,95,10.6,8.1
2024-01-29 06:00:00,9.8,95,10.1,8.1
2024-01-29 07:00:00,9.9,94,9.1,8.3
2024-01-29 08:00:00,10.0,94,11.6,8.0
2024-01-29 09:00:00,10.4,92,15.5,7.9
2024-01-29 10:00:00,11.0,90,14.0,8.8
2024-01-29 11:00:00,12.1,86,12.6,10.3
2024-01-29 12:00:00,13.2,83,13.3,11.4
2024-01-29 13:00:00,13.1,85,15.5,11.1
2024-01-29 14:00:00,12.9,85,13.8,11.0
2024-01-29 15:00:00,12.4,86,14.8,10.3
2024-01-29 16:00:00,11.2,87,14.0,8.9
2024-01-29 17:00:00,10.0,89,13.7,7.6
2024-01-29 18:00:00,9.8,88,13.4,7.4
2024-01-29 19:00:00,10.1,87,13.8,7.5
2024-01-29 20:00:00,10.3,86,15.1,7.6
2024-01-29 21:00:00,11.7,80,19.7,8.4
2024-01-29 22:00:00,12.3,77,20.8,8.8
2024-01-29 23:00:00,12.2,79,22.6,8.6
2024-01-30 00:00:00,12.3,82,24.5,8.6
2024-01-30 01:00:00,12.2,84,24.2,8.5
2024-01-30 02:00:00,11.2,86,25.5,7.2
2024-01-30 03:00:00,10.1,88,24.0,6.1
2024-01-30 04:00:00,9.7,88,23.6,5.7
2024-01-30 05:00:00,9.5,88,21.0,5.9
2024-01-30 06:00:00,9.6,87,22.0,5.8
2024-01-30 07:00:00,8.8,83,24.9,4.1
2024-01-30 08:00:00,8.3,81,21.9,3.9
2024-01-30 09:00:00,8.0,79,21.0,3.7
2024-01-30 10:00:00,8.2,76,23.4,3.4
2024-01-30 11:00:00,8.5,75,22.7,3.9
2024-01-30 12:00:00,8.8,74,22.0,4.2
2024-01-30 13:00:00,8.6,73,17.2,4.7
2024-01-30 14:00:00,8.4,74,16.6,4.6
2024-01-30 15:00:00,8.0,77,12.4,4.9
2024-01-30 16:00:00,7.8,78,10.0,5.0
2024-01-30 17:00:00,7.6,79,5.2,5.5
2024-01-30 18:00:00,7.2,84,3.0,5.5
2024-01-30 19:00:00,7.3,82,4.7,5.3
2024-01-30 20:00:00,7.2,82,6.3,5.0
2024-01-30 21:00:00,7.0,83,7.2,4.6
2024-01-30 22:00:00,6.6,84,5.2,4.5
2024-01-30 23:00:00,5.4,90,4.4,3.3
2024-01-31 00:00:00,4.0,94,7.2,1.3
2024-01-31 01:00:00,5.8,89,1.8,4.2
2024-01-31 02:00:00,5.0,94,7.6,2.5
2024-01-31 03:00:00,3.4,96,5.9,0.9
2024-01-31 04:00:00,5.1,91,7.5,2.5
2024-01-31 05:00:00,5.5,88,8.4,2.8
2024-01-31 06:00:00,5.1,89,7.8,2.4
2024-01-31 07:00:00,5.5,84,9.0,2.5
2024-01-31 08:00:00,6.0,82,12.9,2.5
2024-01-31 09:00:00,6.6,82,16.2,2.8
2024-01-31 10:00:00,7.4,73,17.5,3.2
2024-01-31 11:00:00,8.2,67,24.8,2.8
2024-01-31 12:00:00,9.1,63,22.7,4.1
2024-01-31 13:00:00,8.7,68,21.4,4.0
2024-01-31 14:00:00,9.0,68,22.1,4.2
2024-01-31 15:00:00,9.9,71,27.4,4.7
2024-01-31 16:00:00,9.3,78,25.7,4.5
2024-01-31 17:00:00,9.4,83,26.5,4.7
2024-01-31 18:00:00,10.0,87,26.5,5.6
2024-01-31 19:00:00,10.5,87,27.3,6.2
2024-01-31 20:00:00,10.9,85,26.3,6.6
2024-01-31 21:00:00,11.1,85,24.5,7.2
2024-01-31 22:00:00,11.1,86,24.5,7.3
2024-01-31 23:00:00,11.0,87,22.4,7.5
2024-02-01 00:00:00,11.0,87,20.2,7.8
2024-02-01 01:00:00,10.4,92,15.8,7.8
2024-02-01 02:00:00,10.1,93,14.9,7.6
2024-02-01 03:00:00,7.7,86,15.0,4.5
2024-02-01 04:00:00,6.5,88,12.6,3.3
2024-02-01 05:00:00,5.7,87,11.1,2.6
2024-02-01 06:00:00,4.2,90,7.9,1.4
2024-02-01 07:00:00,2.8,92,6.8,-0.0
2024-02-01 08:00:00,2.8,92,6.8,-0.1
2024-02-01 09:00:00,4.4,89,9.1,1.4
2024-02-01 10:00:00,5.8,84,8.6,3.0
2024-02-01 11:00:00,7.0,80,8.7,4.2
2024-02-01 12:00:00,8.0,76,9.4,5.2
2024-02-01 13:00:00,8.8,66,11.7,5.4
2024-02-01 14:00:00,9.0,64,10.8,5.7
2024-02-01 15:00:00,8.7,64,10.5,5.4
2024-02-01 16:00:00,7.6,71,7.1,4.9
2024-02-01 17:00:00,5.2,80,7.3,2.4
2024-02-01 18:00:00,4.5,83,7.4,1.6
2024-02-01 19:00:00,4.4,82,9.2,1.2
2024-02-01 20:00:00,4.5,81,10.9,1.0
2024-02-01 21:00:00,4.1,85,11.7,0.6
2024-02-01 22:00:00,4.0,87,14.4,0.1
2024-02-01 23:00:00,3.8,87,15.1,-0.2
2024-02-02 00:00:00,3.7,89,16.4,-0.5
2024-02-02 01:00:00,4.4,84,19.2,-0.2
2024-02-02 02:00:00,4.8,85,19.9,0.2
2024-02-02 03:00:00,5.0,88,19.2,0.6
2024-02-02 04:00:00,5.4,91,19.5,1.2
2024-02-02 05:00:00,7.1,88,20.6,2.9
2024-02-02 06:00:00,7.9,88,21.4,3.8
2024-02-02 07:00:00,8.4,89,21.4,4.5
2024-02-02 08:00:00,9.1,89,21.9,5.2
2024-02-02 09:00:00,9.9,89,23.1,6.0
2024-02-02 10:00:00,10.8,84,26.6,6.4
2024-02-02 11:00:00,11.4,80,31.4,6.4
2024-02-02 12:00:00,12.1,78,29.7,7.3
2024-02-02 13:00:00,12.4,76,31.8,7.4
2024-02-02 14:00:00,12.6,77,28.6,8.1
2024-02-02 15:00:00,12.6,78,25.9,8.6
2024-02-02 16:00:00,12.0,82,23.3,8.4
2024-02-02 17:00:00,11.6,85,22.1,8.2
2024-02-02 18:00:00,11.5,85,22.6,8.0
2024-02-02 19:00:00,11.3,85,23.7,7.5
2024-02-02 20:00:00,11.1,85,23.4,7.4
2024-02-02 21:00:00,11.0,86,23.4,7.3
2024-02-02 22:00:00,11.0,86,23.2,7.3
2024-02-02 23:00:00,10.8,87,22.8,7.2
2024-02-03 00:00:00,10.4,89,21.8,6.9
2024-02-03 01:00:00,10.5,88,22.1,6.9
2024-02-03 02:00:00,10.7,87,21.6,7.2
2024-02-03 03:00:00,10.5,88,22.0,6.9
2024-02-03 04:00:00,10.5,88,23.3,6.8
2024-02-03 05:00:00,10.6,87,23.8,6.8
2024-02-03 06:00:00,10.7,87,23.6,6.9
2024-02-03 07:00:00,10.7,87,22.8,7.1
2024-02-03 08:00:00,10.7,87,20.9,7.3
2024-02-03 09:00:00,10.9,87,19.8,7.7
2024-02-03 10:00:00,11.6,85,20.1,8.5
2024-02-03 11:00:00,12.3,82,24.1,8.6
2024-02-03 12:00:00,12.6,82,23.4,9.1
2024-02-03 13:00:00,12.4,83,22.5,9.1
2024-02-03 14:00:00,12.8,81,22.1,9.5
2024-02-03 15:00:00,13.0,81,20.9,10.0
2024-02-03 16:00:00,12.5,83,19.1,9.6
2024-02-03 17:00:00,12.0,87,18.6,9.2
2024-02-03 18:00:00,11.9,87,21.1,8.8
2024-02-03 19:00:00,11.9,86,22.7,8.6
2024-02-03 20:00:00,11.8,87,21.4,8.6
2024-02-03 21:00:00,11.6,87,21.9,8.3
2024-02-03 22:00:00,11.1,90,22.2,7.7
2024-02-03 23:00:00,11.0,90,21.7,7.7
2024-02-04 00:00:00,11.1,90,20.1,8.0
2024-02-04 01:00:00,11.5,90,19.7,8.6
2024-02-04 02:00:00,11.5,89,21.4,8.3
2024-02-04 03:00:00,11.5,89,23.0,8.1
2024-02-04 04:00:00,11.5,88,24.3,7.8
2024-02-04 05:00:00,11.4,88,23.1,7.9
2024-02-04 06:00:00,11.4,88,24.4,7.7
2024-02-04 07:00:00,11.4,87,23.7,7.7
2024-02-04 08:00:00,11.6,86,26.2,7.6
2024-02-04 09:00:00,11.8,86,26.3,7.8
2024-02-04 10:00:00,12.0,84,28.2,7.7
2024-02-04 11:00:00,12.0,83,25.7,8.0
2024-02-04 12:00:00,12.5,77,32.9,7.3
2024-02-04 13:00:00,13.4,72,36.1,7.7
2024-02-04 14:00:00,13.1,76,29.0,8.6
2024-02-04 15:00:00,12.9,79,28.4,8.6
2024-02-04 16:00:00,12.7,81,28.5,8.4
2024-02-04 17:00:00,12.1,82,28.0,7.9
2024-02-04 18:00:00,12.0,80,28.7,7.4
2024-02-04 19:00:00,11.0,82,28.0,6.4
2024-02-04 20:00:00,10.4,83,28.0,5.7
2024-02-04 21:00:00,10.4,83,27.8,5.7
2024-02-04 22:00:00,10.0,82,27.2,5.3
2024-02-04 23:00:00,9.2,85,26.6,4.5
2024-02-05 00:00:00,8.7,86,26.4,3.9
2024-02-05 01:00:00,8.8,86,27.4,4.0
2024-02-05 02:00:00,8.5,85,27.7,3.5
2024-02-05 03:00:00,8.0,87,26.1,3.2
2024-02-05 04:00:00,7.6,89,25.3,2.9
2024-02-05 05:00:00,7.6,87,25.5,2.8
2024-02-05 06:00:00,7.6,86,26.5,2.6
2024-02-05 07:00:00,8.0,85,26.5,3.0
2024-02-05 08:00:00,8.3,83,26.4,3.3
2024-02-05 09:00:00,8.7,81,32.4,2.9
2024-02-05 10:00:00,9.6,76,35.2,3.4
2024-02-05 11:00:00,10.5,74,35.5,4.3
2024-02-05 12:00:00,11.0,73,33.8,5.1
2024-02-05 13:00:00,11.5,70,35.9,5.3
2024-02-05 14:00:00,11.7,69,35.2,5.6
2024-02-05 15:00:00,11.4,72,28.8,6.3
2024-02-05 16:00:00,11.1,76,26.7,6.5
2024-02-05 17:00:00,10.7,78,25.4,6.2
2024-02-05 18:00:00,10.9,78,26.4,6.3
2024-02-05 19:00:00,10.6,78,25.5,6.1
2024-02-05 20:00:00,10.7,78,26.0,6.1
2024-02-05 21:00:00,10.7,78,27.9,5.9
2024-02-05 22:00:00,10.3,82,27.3,5.7
2024-02-05 23:00:00,10.9,82,27.9,6.3
2024-02-06 00:00:00,11.3,81,29.9,6.4
2024-02-06 01:00:00,11.4,79,28.8,6.6
2024-02-06 02:00:00,10.9,83,29.1,6.2
2024-02-06 03:00:00,11.3,81,29.0,6.6
2024-02-06 04:00:00,11.5,79,31.3,6.5
2024-02-06 05:00:00,11.7,79,31.6,6.6
2024-02-06 06:00:00,11.7,82,30.8,6.9
2024-02-06 07:00:00,11.7,82,30.9,6.9
2024-02-06 08:00:00,11.9,80,30.6,7.1
2024-02-06 09:00:00,12.1,80,31.3,7.2
2024-02-06 10:00:00,12.2,81,29.8,7.6
2024-02-06 11:00:00,12.6,74,35.4,6.9
2024-02-06 12:00:00,12.1,77,34.3,6.7
2024-02-06 13:00:00,13.2,70,36.4,7.3
2024-02-06 14:00:00,13.2,71,30.7,8.2
2024-02-06 15:00:00,12.7,76,30.9,7.8
2024-02-06 16:00:00,12.2,79,32.0,7.2
2024-02-06 17:00:00,12.0,81,32.9,7.0
2024-02-06 18:00:00,11.7,86,33.0,6.7
2024-02-06 19:00:00,11.5,87,33.3,6.4
2024-02-06 20:00:00,11.1,90,32.9,6.2
2024-02-06 21:00:00,11.1,91,32.2,6.4
2024-02-06 22:00:00,11.3,90,34.7,6.2
2024-02-06 23:00:00,11.2,91,31.6,6.6
2024-02-07 00:00:00,10.2,96,15.0,7.9
2024-02-07 01:00:00,5.4,95,17.5,1.5
2024-02-07 02:00:00,5.7,90,13.2,2.4
2024-02-07 03:00:00,4.7,93,13.0,1.3
2024-02-07 04:00:00,5.0,91,11.6,1.8
2024-02-07 05:00:00,4.9,89,10.8,1.8
2024-02-07 06:00:00,4.9,90,8.0,2.2
2024-02-07 07:00:00,4.8,91,6.7,2.3
2024-02-07 08:00:00,5.1,89,8.5,2.4
2024-02-07 09:00:00,5.6,86,11.4,2.4
2024-02-07 10:00:00,6.2,84,13.4,2.7
2024-02-07 11:00:00,7.1,77,15.5,3.3
2024-02-07 12:00:00,7.6,73,14.4,3.9
2024-02-07 13:00:00,6.8,79,10.4,3.8
2024-02-07 14:00:00,7.0,78,9.7,4.0
2024-02-07 15:00:00,7.0,78,9.4,4.1
2024-02-07 16:00:00,6.8,78,9.3,3.9
2024-02-07 17:00:00,6.3,82,6.2,3.9
2024-02-07 18:00:00,6.1,84,7.2,3.5
2024-02-07 19:00:00,5.6,87,6.2,3.2
2024-02-07 20:00:00,5.1,90,5.4,2.8
2024-02-07 21:00:00,5.1,89,5.9,2.7
2024-02-07 22:00:00,4.1,94,5.4,1.8
2024-02-07 23:00:00,3.8,95,4.7,1.6
2024-02-08 00:00:00,3.0,96,5.5,0.5
2024-02-08 01:00:00,3.2,96,5.3,0.8
2024-02-08 02:00:00,3.4,95,7.1,0.7
2024-02-08 03:00:00,4.1,93,10.8,1.0
2024-02-08 04:00:00,4.2,94,10.1,1.2
2024-02-08 05:00:00,4.6,93,14.8,1.0
2024-02-08 06:00:00,4.6,95,17.0,0.7
2024-02-08 07:00:00,4.5,94,17.6,0.5
2024-02-08 08:00:00,4.5,95,20.0,0.2
2024-02-08 09:00:00,5.0,95,19.3,0.8
2024-02-08 10:00:00,5.3,97,18.4,1.4
2024-02-08 11:00:00,5.8,97,17.6,2.1
2024-02-08 12:00:00,7.5,97,10.7,5.2
2024-02-08 13:00:00,8.2,95,6.4,6.6
2024-02-08 14:00:00,12.1,91,20.4,9.4
2024-02-08 15:00:00,12.2,90,19.6,9.5
2024-02-08 16:00:00,11.5,93,19.6,8.7
2024-02-08 17:00:00,11.3,92,18.9,8.6
2024-02-08 18:00:00,11.1,93,21.1,8.1
2024-02-08 19:00:00,10.8,90,21.3,7.5
2024-02-08 20:00:00,10.6,88,19.5,7.4
2024-02-08 21:00:00,10.2,90,20.5,6.9
2024-02-08 22:00:00,10.1,90,23.1,6.4
2024-02-08 23:00:00,10.3,91,23.9,6.6
2024-02-09 00:00:00,10.4,90,21.3,7.0
2024-02-09 01:00:00,10.6,91,20.4,7.5
2024-02-09 02:00:00,10.9,90,21.2,7.6
2024-02-09 03:00:00,10.5,90,20.3,7.3
2024-02-09 04:00:00,10.3,90,17.5,7.5
2024-02-09 05:00:00,9.8,92,16.6,7.0
2024-02-09 06:00:00,9.8,91,20.6,6.4
2024-02-09 07:00:00,9.7,92,22.0,6.0
2024-02-09 08:00:00,9.9,92,27.1,5.6
2024-02-09 09:00:00,10.9,89,28.7,6.5
2024-02-09 10:00:00,11.0,89,28.3,6.7
2024-02-09 11:00:00,11.2,89,31.0,6.5
2024-02-09 12:00:00,12.3,83,27.4,8.2
2024-02-09 13:00:00,12.3,82,29.4,7.9
2024-02-09 14:00:00,12.4,81,23.6,8.7
2024-02-09 15:00:00,12.2,79,23.4,8.5
2024-02-09 16:00:00,11.6,84,21.8,8.1
2024-02-09 17:00:00,10.6,87,18.6,7.5
2024-02-09 18:00:00,10.2,88,16.3,7.3
2024-02-09 19:00:00,9.8,89,16.0,7.0
2024-02-09 20:00:00,10.1,88,15.4,7.4
2024-02-09 21:00:00,10.1,89,18.7,6.9
2024-02-09 22:00:00,10.1,89,15.9,7.4
2024-02-09 23:00:00,9.8,91,16.3,7.1
2024-02-10 00:00:00,9.8,93,13.6,7.5
2024-02-10 01:00:00,9.3,95,10.9,7.4
2024-02-10 02:00:00,9.6,96,11.0,7.8
2024-02-10 03:00:00,9.6,96,8.4,8.1
2024-02-10 04:00:00,9.5,97,7.4,8.1
2024-02-10 05:00:00,9.4,97,8.3,7.9
2024-02-10 06:00:00,9.1,95,6.1,7.8
2024-02-10 07:00:00,8.6,96,6.2,7.1
2024-02-10 08:00:00,8.5,96,6.8,6.9
2024-02-10 09:00:00,8.8,94,9.7,6.9
2024-02-10 10:00:00,10.0,89,8.7,8.2
2024-02-10 11:00:00,11.0,85,9.1,9.3
2024-02-10 12:00:00,11.5,83,8.4,9.9
2024-02-10 13:00:00,11.7,80,8.7,10.0
2024-02-10 14:00:00,11.2,84,9.4,9.5
2024-02-10 15:00:00,11.1,85,6.2,9.8
2024-02-10 16:00:00,10.4,90,4.7,9.4
2024-02-10 17:00:00,9.9,90,6.4,8.5
2024-02-10 18:00:00,9.4,91,5.5,8.1
2024-02-10 19:00:00,9.0,92,5.4,7.6
2024-02-10 20:00:00,8.7,92,7.4,6.9
2024-02-10 21:00:00,8.3,90,7.7,6.4
2024-02-10 22:00:00,8.4,84,2.5,7.0
2024-02-10 23:00:00,7.8,91,2.6,6.5
2024-02-11 00:00:00,6.9,94,4.3,5.3
2024-02-11 01:00:00,7.1,96,4.5,5.6
2024-02-11 02:00:00,7.0,96,4.7,5.4
2024-02-11 03:00:00,6.1,97,4.6,4.3
2024-02-11 04:00:00,5.4,99,4.3,3.6
2024-02-11 05:00:00,5.4,98,5.8,3.3
2024-02-11 06:00:00,5.5,97,6.1,3.4
2024-02-11 07:00:00,5.8,94,4.8,3.9
2024-02-11 08:00:00,6.1,94,6.3,4.0
2024-02-11 09:00:00,6.5,94,4.3,4.8
2024-02-11 10:00:00,7.3,93,4.8,5.6
2024-02-11 11:00:00,8.8,87,7.6,6.9
2024-02-11 12:00:00,10.0,79,9.2,7.8
2024-02-11 13:00:00,10.6,74,13.5,7.6
2024-02-11 14:00:00,10.5,76,17.4,7.0
2024-02-11 15:00:00,10.1,75,17.3,6.6
2024-02-11 16:00:00,9.7,76,12.6,6.8
2024-02-11 17:00:00,8.0,83,8.1,5.6
2024-02-11 18:00:00,7.2,87,9.4,4.7
2024-02-11 19:00:00,7.3,87,12.7,4.3
2024-02-11 20:00:00,6.4,91,12.4,3.4
2024-02-11 21:00:00,5.7,93,12.4,2.6
2024-02-11 22:00:00,5.1,94,12.2,1.9
2024-02-11 23:00:00,4.6,95,11.8,1.4
2024-02-12 00:00:00,4.2,96,11.9,1.0
2024-02-12 01:00:00,4.3,95,11.4,1.2
2024-02-12 02:00:00,4.1,95,11.1,1.0
2024-02-12 03:00:00,3.8,95,11.4,0.6
2024-02-12 04:00:00,3.6,95,10.2,0.4
2024-02-12 05:00:00,3.2,95,9.8,0.1
2024-02-12 06:00:00,3.0,95,10.0,-0.2
2024-02-12 07:00:00,2.8,96,10.0,-0.4
2024-02-12 08:00:00,3.1,96,10.3,-0.1
2024-02-12 09:00:00,4.6,91,11.3,1.4
2024-02-12 10:00:00,6.0,84,12.7,2.6
2024-02-12 11:00:00,7.2,78,13.0,3.9
2024-02-12 12:00:00,8.3,72,12.6,4.9
2024-02-12 13:00:00,9.0,64,14.8,5.2
2024-02-12 14:00:00,9.2,59,15.5,5.1
2024-02-12 15:00:00,9.0,59,16.5,4.7
2024-02-12 16:00:00,8.3,61,13.6,4.4
2024-02-12 17:00:00,6.6,66,11.8,2.8
2024-02-12 18:00:00,5.6,69,13.5,1.5
2024-02-12 19:00:00,5.1,71,12.4,1.2
2024-02-12 20:00:00,4.3,77,11.5,0.6
2024-02-12 21:00:00,4.0,81,12.9,0.1
2024-02-12 22:00:00,4.3,79,15.0,0.1
2024-02-12 23:00:00,4.4,77,16.3,0.1
2024-02-13 00:00:00,5.0,74,17.3,0.5
2024-02-13 01:00:00,5.2,78,16.8,0.9
2024-02-13 02:00:00,5.6,77,17.8,1.2
2024-02-13 03:00:00,5.5,79,16.0,1.4
2024-02-13 04:00:00,5.2,83,14.3,1.4
2024-02-13 05:00:00,5.7,83,13.6,2.1
2024-02-13 06:00:00,6.8,81,13.7,3.3
2024-02-13 07:00:00,7.3,82,13.2,4.0
2024-02-13 08:00:00,6.5,89,14.7,3.1
2024-02-13 09:00:00,7.9,85,16.1,4.5
2024-02-13 10:00:00,8.9,81,18.3,5.2
2024-02-13 11:00:00,8.8,81,18.0,5.1
2024-02-13 12:00:00,9.2,81,18.2,5.5
2024-02-13 13:00:00,8.9,90,17.3,5.7
2024-02-13 14:00:00,9.0,91,19.4,5.5
2024-02-13 15:00:00,9.0,89,22.7,5.0
2024-02-13 16:00:00,9.2,89,24.6,4.9
