time,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2024-05-16 00:00:00,10.7,98,6.1,9.9
2024-05-16 01:00:00,11.1,99,5.4,10.6
2024-05-16 02:00:00,10.2,100,7.0,9.2
2024-05-16 03:00:00,11.1,100,6.2,10.5
2024-05-16 04:00:00,9.7,100,6.1,8.8
2024-05-16 05:00:00,11.4,100,7.4,10.7
2024-05-16 06:00:00,12.3,96,5.5,12.1
2024-05-16 07:00:00,13.4,92,4.2,13.5
2024-05-16 08:00:00,14.4,87,6.0,14.2
2024-05-16 09:00:00,15.2,82,5.5,15.1
2024-05-16 10:00:00,16.1,79,1.3,16.7
2024-05-16 11:00:00,16.4,78,1.3,17.0
2024-05-16 12:00:00,17.3,74,4.8,17.4
2024-05-16 13:00:00,16.4,73,4.7,16.2
2024-05-16 14:00:00,17.1,68,5.4,16.7
2024-05-16 15:00:00,17.3,66,6.9,16.5
2024-05-16 16:00:00,17.1,66,7.0,16.4
2024-05-16 17:00:00,16.4,71,7.4,15.6
2024-05-16 18:00:00,15.6,77,7.8,14.9
2024-05-16 19:00:00,14.7,83,2.6,14.9
2024-05-16 20:00:00,14.2,91,3.6,14.5
2024-05-16 21:00:00,12.9,92,5.7,12.6
2024-05-16 22:00:00,13.0,91,6.5,12.6
2024-05-16 23:00:00,12.8,90,6.2,12.2
2024-05-17 00:00:00,10.4,94,7.4,9.2
2024-05-17 01:00:00,10.6,96,6.1,9.7
2024-05-17 02:00:00,10.2,97,5.8,9.3
2024-05-17 03:00:00,10.2,97,7.1,9.1
2024-05-17 04:00:00,9.6,96,6.0,8.5
2024-05-17 05:00:00,10.2,95,5.9,9.2
2024-05-17 06:00:00,11.8,91,0.4,11.9
2024-05-17 07:00:00,13.4,86,0.0,13.7
2024-05-17 08:00:00,15.3,77,1.3,15.5
2024-05-17 09:00:00,16.3,71,1.3,16.4
2024-05-17 10:00:00,18.0,63,3.4,18.9
2024-05-17 11:00:00,18.8,58,4.0,19.4
2024-05-17 12:00:00,19.5,54,3.8,20.1
2024-05-17 13:00:00,19.7,52,1.1,20.5
2024-05-17 14:00:00,19.9,52,1.3,20.3
2024-05-17 15:00:00,19.9,52,2.5,19.8
2024-05-17 16:00:00,19.7,52,2.1,19.4
2024-05-17 17:00:00,19.6,52,1.1,19.4
2024-05-17 18:00:00,19.2,59,1.8,19.3
2024-05-17 19:00:00,18.9,56,1.5,18.7
2024-05-17 20:00:00,16.1,73,6.6,15.6
2024-05-17 21:00:00,14.5,82,8.6,13.8
2024-05-17 22:00:00,15.2,80,4.5,15.1
2024-05-17 23:00:00,14.2,86,4.4,14.1
2024-05-18 00:00:00,12.1,93,5.2,11.6
2024-05-18 01:00:00,12.4,96,3.6,12.4
2024-05-18 02:00:00,10.7,99,6.4,10.0
2024-05-18 03:00:00,10.5,98,7.1,9.5
2024-05-18 04:00:00,10.9,97,6.0,10.2
2024-05-18 05:00:00,12.1,97,6.6,11.7
2024-05-18 06:00:00,12.8,94,9.0,12.1
2024-05-18 07:00:00,13.5,90,10.1,12.6
2024-05-18 08:00:00,14.4,86,11.3,13.4
2024-05-18 09:00:00,15.0,84,11.3,14.1
2024-05-18 10:00:00,15.9,81,10.2,15.2
2024-05-18 11:00:00,17.0,76,10.0,16.3
2024-05-18 12:00:00,18.1,70,9.2,17.6
2024-05-18 13:00:00,17.8,71,8.9,17.3
2024-05-18 14:00:00,18.9,67,8.1,18.5
2024-05-18 15:00:00,19.2,66,8.2,18.8
2024-05-18 16:00:00,19.5,67,8.2,19.3
2024-05-18 17:00:00,19.3,68,7.6,19.2
2024-05-18 18:00:00,19.1,70,5.8,19.3
2024-05-18 19:00:00,17.7,79,5.0,18.3
2024-05-18 20:00:00,15.7,88,6.2,16.1
2024-05-18 21:00:00,14.0,94,7.9,13.8
2024-05-18 22:00:00,14.0,89,5.4,14.0
2024-05-18 23:00:00,13.0,87,8.7,12.1
2024-05-19 00:00:00,10.8,90,8.7,9.3
2024-05-19 01:00:00,9.8,93,5.5,8.7
2024-05-19 02:00:00,9.0,96,5.2,7.8
2024-05-19 03:00:00,8.2,98,6.2,6.8
2024-05-19 04:00:00,9.4,97,4.9,8.4
2024-05-19 05:00:00,10.6,94,11.2,8.9
2024-05-19 06:00:00,11.3,92,10.7,9.8
2024-05-19 07:00:00,12.6,86,10.3,11.3
2024-05-19 08:00:00,14.4,79,11.5,13.0
2024-05-19 09:00:00,16.7,71,12.0,15.3
2024-05-19 10:00:00,18.2,69,11.0,18.2
2024-05-19 11:00:00,19.6,66,11.7,20.3
2024-05-19 12:00:00,20.6,62,11.5,21.5
2024-05-19 13:00:00,20.9,49,13.5,19.8
2024-05-19 14:00:00,21.2,46,12.9,20.0
2024-05-19 15:00:00,21.3,45,11.4,19.9
2024-05-19 16:00:00,21.2,45,12.8,19.1
2024-05-19 17:00:00,20.1,51,14.8,17.9
2024-05-19 18:00:00,18.9,59,12.5,17.3
2024-05-19 19:00:00,17.6,65,10.5,16.3
2024-05-19 20:00:00,15.2,75,8.2,14.2
2024-05-19 21:00:00,13.5,83,7.4,12.6
2024-05-19 22:00:00,12.4,83,7.8,11.2
2024-05-19 23:00:00,10.8,90,6.2,9.6
2024-05-20 00:00:00,9.8,92,5.8,8.6
2024-05-20 01:00:00,9.7,93,5.8,8.5
2024-05-20 02:00:00,9.3,94,5.9,8.0
2024-05-20 03:00:00,9.0,96,6.4,7.7
2024-05-20 04:00:00,8.5,98,6.0,7.2
2024-05-20 05:00:00,9.5,94,9.9,7.7
2024-05-20 06:00:00,10.9,88,9.8,9.2
2024-05-20 07:00:00,12.3,84,10.0,10.7
2024-05-20 08:00:00,13.7,79,10.3,12.3
2024-05-20 09:00:00,15.2,73,10.7,14.1
2024-05-20 10:00:00,16.7,68,11.6,16.2
2024-05-20 11:00:00,18.1,62,11.6,18.1
2024-05-20 12:00:00,19.1,58,13.3,19.0
2024-05-20 13:00:00,18.9,61,11.8,19.1
2024-05-20 14:00:00,19.7,56,10.9,19.5
2024-05-20 15:00:00,20.1,55,11.3,19.5
2024-05-20 16:00:00,18.6,64,13.6,17.3
2024-05-20 17:00:00,17.6,72,10.6,16.8
2024-05-20 18:00:00,16.6,77,10.8,15.8
2024-05-20 19:00:00,15.3,83,8.6,14.8
2024-05-20 20:00:00,13.3,93,5.1,13.3
2024-05-20 21:00:00,13.0,89,9.2,12.1
2024-05-20 22:00:00,12.1,87,10.5,10.6
2024-05-20 23:00:00,11.1,90,9.0,9.7
2024-05-21 00:00:00,10.4,92,8.0,9.0
2024-05-21 01:00:00,10.3,91,6.9,9.1
2024-05-21 02:00:00,10.6,90,8.8,9.1
2024-05-21 03:00:00,10.7,90,9.8,9.1
2024-05-21 04:00:00,11.1,90,9.1,9.6
2024-05-21 05:00:00,11.3,90,9.7,9.8
2024-05-21 06:00:00,11.8,88,9.2,10.5
2024-05-21 07:00:00,12.5,86,9.1,11.3
2024-05-21 08:00:00,12.9,86,9.4,11.8
2024-05-21 09:00:00,13.9,83,9.9,12.8
2024-05-21 10:00:00,14.9,80,8.4,14.2
2024-05-21 11:00:00,15.9,75,7.0,15.4
2024-05-21 12:00:00,16.6,72,5.4,16.4
2024-05-21 13:00:00,15.3,86,7.2,15.2
2024-05-21 14:00:00,14.9,87,5.6,15.0
2024-05-21 15:00:00,15.5,87,4.6,15.9
2024-05-21 16:00:00,15.2,90,4.5,15.7
2024-05-21 17:00:00,15.0,89,6.7,15.0
2024-05-21 18:00:00,14.6,92,7.2,14.6
2024-05-21 19:00:00,14.4,94,4.3,14.9
2024-05-21 20:00:00,14.1,95,4.3,14.6
2024-05-21 21:00:00,13.6,97,6.3,13.7
2024-05-21 22:00:00,13.2,96,5.0,13.3
2024-05-21 23:00:00,13.2,97,9.4,12.8
2024-05-22 00:00:00,13.0,98,6.5,12.9
2024-05-22 01:00:00,13.2,97,11.9,12.4
2024-05-22 02:00:00,13.1,97,12.7,12.0
2024-05-22 03:00:00,12.9,97,13.3,11.7
2024-05-22 04:00:00,12.8,97,13.2,11.6
2024-05-22 05:00:00,12.7,97,12.6,11.6
2024-05-22 06:00:00,12.9,96,12.6,11.8
2024-05-22 07:00:00,13.3,93,15.9,11.7
2024-05-22 08:00:00,13.9,90,13.9,12.5
2024-05-22 09:00:00,14.7,87,13.7,13.6
2024-05-22 10:00:00,14.8,86,14.9,13.4
2024-05-22 11:00:00,14.3,90,21.2,12.1
2024-05-22 12:00:00,15.2,85,18.4,13.4
2024-05-22 13:00:00,15.3,84,21.5,13.0
2024-05-22 14:00:00,15.9,80,21.3,13.5
2024-05-22 15:00:00,14.8,84,19.3,12.6
2024-05-22 16:00:00,15.1,86,19.3,13.2
2024-05-22 17:00:00,14.8,89,17.7,13.2
2024-05-22 18:00:00,14.2,89,17.2,12.5
2024-05-22 19:00:00,14.2,89,16.7,12.5
2024-05-22 20:00:00,13.8,89,16.8,11.9
2024-05-22 21:00:00,13.4,91,16.5,11.7
2024-05-22 22:00:00,13.1,92,16.1,11.3
2024-05-22 23:00:00,12.7,92,15.5,10.9
2024-05-23 00:00:00,12.2,92,15.6,10.2
2024-05-23 01:00:00,12.4,92,15.1,10.5
2024-05-23 02:00:00,12.2,92,15.7,10.2
2024-05-23 03:00:00,12.0,92,15.9,9.9
2024-05-23 04:00:00,11.7,93,16.3,9.5
2024-05-23 05:00:00,11.9,92,16.7,9.6
2024-05-23 06:00:00,12.8,86,20.0,10.1
2024-05-23 07:00:00,13.6,82,20.3,10.9
2024-05-23 08:00:00,14.5,76,20.6,11.6
2024-05-23 09:00:00,15.4,70,21.0,12.3
2024-05-23 10:00:00,16.2,66,20.3,13.2
2024-05-23 11:00:00,16.9,62,20.1,13.9
2024-05-23 12:00:00,17.2,60,20.0,14.1
2024-05-23 13:00:00,17.4,60,19.5,14.8
2024-05-23 14:00:00,17.7,57,18.4,15.0
2024-05-23 15:00:00,17.9,56,18.0,15.2
2024-05-23 16:00:00,17.8,55,18.7,14.7
2024-05-23 17:00:00,16.8,58,16.3,14.0
2024-05-23 18:00:00,16.4,60,14.2,14.0
2024-05-23 19:00:00,15.1,66,11.8,13.0
2024-05-23 20:00:00,13.1,74,9.5,11.3
2024-05-23 21:00:00,11.5,81,6.6,10.1
2024-05-23 22:00:00,11.7,79,7.6,10.1
2024-05-23 23:00:00,11.2,81,8.0,9.5
2024-05-24 00:00:00,9.9,86,8.0,8.2
2024-05-24 01:00:00,9.5,86,8.7,7.6
2024-05-24 02:00:00,9.0,89,7.4,7.2
2024-05-24 03:00:00,8.5,91,8.0,6.6
2024-05-24 04:00:00,8.1,93,6.8,6.3
2024-05-24 05:00:00,8.8,92,5.8,7.3
2024-05-24 06:00:00,10.4,84,5.9,8.9
2024-05-24 07:00:00,12.0,76,7.0,10.5
2024-05-24 08:00:00,13.5,69,10.0,11.5
2024-05-24 09:00:00,14.9,63,10.7,13.2
2024-05-24 10:00:00,16.0,58,11.1,14.3
2024-05-24 11:00:00,16.4,56,9.7,14.4
2024-05-24 12:00:00,16.6,55,9.1,14.6
2024-05-24 13:00:00,17.1,54,7.1,15.4
2024-05-24 14:00:00,17.6,52,7.4,15.9
2024-05-24 15:00:00,18.1,49,5.9,16.5
2024-05-24 16:00:00,17.9,50,4.3,16.6
2024-05-24 17:00:00,17.8,50,3.4,16.6
2024-05-24 18:00:00,17.3,55,3.4,16.3
2024-05-24 19:00:00,15.5,71,4.0,15.0
2024-05-24 20:00:00,13.2,82,6.5,12.4
2024-05-24 21:00:00,12.2,86,7.7,11.1
2024-05-24 22:00:00,11.0,87,6.8,9.8
2024-05-24 23:00:00,10.4,90,5.9,9.3
2024-05-25 00:00:00,9.6,93,6.1,8.4
2024-05-25 01:00:00,9.6,95,5.2,8.5
2024-05-25 02:00:00,8.9,97,5.8,7.6
2024-05-25 03:00:00,10.0,95,4.1,9.3
2024-05-25 04:00:00,9.4,100,3.2,8.8
2024-05-25 05:00:00,9.5,100,5.4,8.5
2024-05-25 06:00:00,10.9,96,3.9,10.4
2024-05-25 07:00:00,12.9,86,2.4,12.8
2024-05-25 08:00:00,15.1,77,2.0,15.1
2024-05-25 09:00:00,16.5,66,5.0,16.0
2024-05-25 10:00:00,17.4,62,6.6,16.5
2024-05-25 11:00:00,18.1,59,7.6,17.4
2024-05-25 12:00:00,18.7,56,8.0,17.9
2024-05-25 13:00:00,18.8,53,7.6,17.6
2024-05-25 14:00:00,19.3,51,6.5,18.3
2024-05-25 15:00:00,19.9,47,4.2,19.6
2024-05-25 16:00:00,20.3,43,5.8,18.8
2024-05-25 17:00:00,19.4,45,14.0,16.7
2024-05-25 18:00:00,17.7,54,13.2,15.4
2024-05-25 19:00:00,15.9,69,4.9,15.3
2024-05-25 20:00:00,13.6,77,7.2,12.4
2024-05-25 21:00:00,13.6,76,6.5,12.5
2024-05-25 22:00:00,13.1,78,7.0,11.9
2024-05-25 23:00:00,13.3,74,9.1,11.6
2024-05-26 00:00:00,12.9,76,9.0,11.2
2024-05-26 01:00:00,12.9,81,11.5,11.1
2024-05-26 02:00:00,12.6,91,9.2,11.6
2024-05-26 03:00:00,12.6,92,9.7,11.7
2024-05-26 04:00:00,12.6,92,11.2,11.3
2024-05-26 05:00:00,12.5,93,12.2,11.2
2024-05-26 06:00:00,12.9,92,12.5,11.6
2024-05-26 07:00:00,14.1,87,14.3,12.6
2024-05-26 08:00:00,15.8,80,12.3,14.8
2024-05-26 09:00:00,16.9,73,16.1,15.2
2024-05-26 10:00:00,17.2,70,17.1,15.2
2024-05-26 11:00:00,16.5,74,18.2,14.5
2024-05-26 12:00:00,18.6,65,18.5,17.2
2024-05-26 13:00:00,18.4,57,24.2,15.8
2024-05-26 14:00:00,18.1,58,25.7,15.0
2024-05-26 15:00:00,18.0,59,25.5,14.6
2024-05-26 16:00:00,17.7,59,26.3,13.8
2024-05-26 17:00:00,17.1,61,24.8,13.4
2024-05-26 18:00:00,16.4,64,22.3,13.0
2024-05-26 19:00:00,15.4,68,17.4,12.8
2024-05-26 20:00:00,14.2,73,14.0,12.0
2024-05-26 21:00:00,13.3,79,14.1,11.2
2024-05-26 22:00:00,12.4,86,14.1,10.4
2024-05-26 23:00:00,11.8,90,13.3,9.9
2024-05-27 00:00:00,11.2,92,12.6,9.4
2024-05-27 01:00:00,11.4,91,12.7,9.6
2024-05-27 02:00:00,11.0,90,12.8,9.0
2024-05-27 03:00:00,10.4,92,10.9,8.6
2024-05-27 04:00:00,10.0,92,10.7,8.2
2024-05-27 05:00:00,10.6,87,12.2,8.5
2024-05-27 06:00:00,11.8,82,12.2,9.8
2024-05-27 07:00:00,13.1,74,16.1,10.3
2024-05-27 08:00:00,14.2,66,16.8,11.2
2024-05-27 09:00:00,15.0,64,17.2,12.1
2024-05-27 10:00:00,15.7,61,17.7,12.8
2024-05-27 11:00:00,15.7,58,18.4,12.3
2024-05-27 12:00:00,15.8,56,16.9,12.6
2024-05-27 13:00:00,15.8,63,15.5,13.3
2024-05-27 14:00:00,15.2,63,18.2,12.1
2024-05-27 15:00:00,15.4,61,16.4,12.4
2024-05-27 16:00:00,16.1,63,15.5,13.6
2024-05-27 17:00:00,14.0,68,19.0,10.7
2024-05-27 18:00:00,14.0,70,15.0,11.5
2024-05-27 19:00:00,13.6,77,11.5,11.8
2024-05-27 20:00:00,12.4,81,8.2,11.0
2024-05-27 21:00:00,11.4,83,10.4,9.5
2024-05-27 22:00:00,10.8,85,9.7,9.0
2024-05-27 23:00:00,10.4,89,9.2,8.7
2024-05-28 00:00:00,10.2,91,10.5,8.3
2024-05-28 01:00:00,10.4,93,10.8,8.7
2024-05-28 02:00:00,10.1,94,8.4,8.7
2024-05-28 03:00:00,10.1,94,9.0,8.6
2024-05-28 04:00:00,10.2,93,8.3,8.8
2024-05-28 05:00:00,11.0,92,10.4,9.5
2024-05-28 06:00:00,13.2,83,13.8,11.3
2024-05-28 07:00:00,13.9,82,18.4,11.5
2024-05-28 08:00:00,13.8,85,19.2,11.4
2024-05-28 09:00:00,15.2,81,17.9,13.2
2024-05-28 10:00:00,15.3,85,12.7,14.4
2024-05-28 11:00:00,15.7,86,13.8,14.8
2024-05-28 12:00:00,18.4,78,17.6,17.3
2024-05-28 13:00:00,18.4,74,25.0,15.9
2024-05-28 14:00:00,18.0,74,27.6,15.0
2024-05-28 15:00:00,17.0,79,27.0,14.2
2024-05-28 16:00:00,16.6,80,28.5,13.4
2024-05-28 17:00:00,16.3,82,28.5,13.1
2024-05-28 18:00:00,15.8,85,22.9,13.6
2024-05-28 19:00:00,15.5,87,21.6,13.5
2024-05-28 20:00:00,15.1,89,22.0,12.9
2024-05-28 21:00:00,14.8,90,21.7,12.7
2024-05-28 22:00:00,14.8,91,20.9,12.8
2024-05-28 23:00:00,14.9,90,21.4,12.9
2024-05-29 00:00:00,14.7,87,23.7,12.0
2024-05-29 01:00:00,14.0,92,20.4,11.8
2024-05-29 02:00:00,13.0,92,18.0,10.9
2024-05-29 03:00:00,12.5,94,15.3,10.8
2024-05-29 04:00:00,12.2,93,15.5,10.3
2024-05-29 05:00:00,12.7,90,17.4,10.5
2024-05-29 06:00:00,13.7,84,20.4,11.0
2024-05-29 07:00:00,14.2,81,22.4,11.3
2024-05-29 08:00:00,15.3,74,22.0,12.4
2024-05-29 09:00:00,16.5,68,20.5,13.6
2024-05-29 10:00:00,17.4,62,19.5,14.7
2024-05-29 11:00:00,18.0,58,18.4,15.4
2024-05-29 12:00:00,18.3,56,17.3,15.6
2024-05-29 13:00:00,18.8,54,15.5,17.3
2024-05-29 14:00:00,19.1,53,15.6,17.3
2024-05-29 15:00:00,19.2,53,16.5,16.8
2024-05-29 16:00:00,18.8,54,16.0,16.3
2024-05-29 17:00:00,18.4,55,15.7,15.9
2024-05-29 18:00:00,17.6,61,14.5,15.4
2024-05-29 19:00:00,16.5,65,12.6,14.6
2024-05-29 20:00:00,15.0,72,9.2,13.7
2024-05-29 21:00:00,14.0,78,9.4,12.7
2024-05-29 22:00:00,13.2,82,10.0,11.8
2024-05-29 23:00:00,12.7,83,11.4,11.1
2024-05-30 00:00:00,12.1,86,10.8,10.5
2024-05-30 01:00:00,12.5,84,13.0,10.5
2024-05-30 02:00:00,12.3,84,12.2,10.5
2024-05-30 03:00:00,12.1,84,12.6,10.2
2024-05-30 04:00:00,11.6,87,12.6,9.6
2024-05-30 05:00:00,11.9,86,13.1,9.9
2024-05-30 06:00:00,12.4,82,13.7,10.3
2024-05-30 07:00:00,13.1,78,18.8,10.2
2024-05-30 08:00:00,13.9,75,16.4,11.4
2024-05-30 09:00:00,14.8,72,17.0,12.2
2024-05-30 10:00:00,15.5,67,17.3,12.8
2024-05-30 11:00:00,15.8,64,16.3,13.2
2024-05-30 12:00:00,15.3,67,16.8,12.6
2024-05-30 13:00:00,16.2,68,19.1,13.5
2024-05-30 14:00:00,15.8,66,19.3,12.8
2024-05-30 15:00:00,17.6,62,19.5,15.1
2024-05-30 16:00:00,16.1,69,17.5,13.7
2024-05-30 17:00:00,16.0,68,21.1,13.0
2024-05-30 18:00:00,14.8,74,19.7,12.0
2024-05-30 19:00:00,13.7,80,17.7,11.3
2024-05-30 20:00:00,13.1,83,17.7,10.6
2024-05-30 21:00:00,12.9,83,17.6,10.4
2024-05-30 22:00:00,12.9,83,16.7,10.5
2024-05-30 23:00:00,12.6,83,15.8,10.2
2024-05-31 00:00:00,12.4,82,14.0,10.2
2024-05-31 01:00:00,11.9,83,15.0,9.5
2024-05-31 02:00:00,11.7,81,16.1,9.0
2024-05-31 03:00:00,11.9,79,17.6,8.9
2024-05-31 04:00:00,12.1,78,19.8,8.7
2024-05-31 05:00:00,12.4,76,22.0,8.7
2024-05-31 06:00:00,12.4,76,22.7,8.7
2024-05-31 07:00:00,12.8,76,21.8,9.3
2024-05-31 08:00:00,13.7,74,26.5,9.6
2024-05-31 09:00:00,13.3,77,32.1,8.5
2024-05-31 10:00:00,14.4,75,35.1,9.3
2024-05-31 11:00:00,14.6,78,33.1,10.0
2024-05-31 12:00:00,15.9,78,28.2,12.5
2024-05-31 13:00:00,14.3,78,31.7,9.9
2024-05-31 14:00:00,14.6,78,28.9,10.6
2024-05-31 15:00:00,14.8,76,29.2,10.7
2024-05-31 16:00:00,14.7,75,29.2,10.6
2024-05-31 17:00:00,14.2,78,24.5,10.7
2024-05-31 18:00:00,14.1,76,25.3,10.4
2024-05-31 19:00:00,13.5,78,22.7,10.1
2024-05-31 20:00:00,13.1,78,20.2,10.0
2024-05-31 21:00:00,12.7,77,18.0,9.7
2024-05-31 22:00:00,12.2,79,15.1,9.6
2024-05-31 23:00:00,11.3,85,13.4,9.1
2024-06-01 00:00:00,10.6,88,12.7,8.4
2024-06-01 01:00:00,10.2,87,11.6,8.0
2024-06-01 02:00:00,9.6,88,12.1,7.3
2024-06-01 03:00:00,9.5,86,13.4,6.9
2024-06-01 04:00:00,9.8,84,14.2,7.0
2024-06-01 05:00:00,10.5,82,15.6,7.6
2024-06-01 06:00:00,11.3,80,13.8,8.8
2024-06-01 07:00:00,12.8,73,23.9,8.8
2024-06-01 08:00:00,13.9,69,25.0,9.8
2024-06-01 09:00:00,14.6,68,25.9,10.6
2024-06-01 10:00:00,15.4,65,25.2,11.4
2024-06-01 11:00:00,15.8,64,24.6,11.9
2024-06-01 12:00:00,16.5,63,24.3,12.8
2024-06-01 13:00:00,15.4,64,25.6,11.3
2024-06-01 14:00:00,16.2,62,24.9,12.3
2024-06-01 15:00:00,16.4,61,24.5,12.6
2024-06-01 16:00:00,15.9,65,23.1,12.3
2024-06-01 17:00:00,15.5,66,22.0,12.0
2024-06-01 18:00:00,14.9,66,20.0,11.6
2024-06-01 19:00:00,14.2,71,16.9,11.4
2024-06-01 20:00:00,13.1,76,15.0,10.6
2024-06-01 21:00:00,12.7,76,13.8,10.3
2024-06-01 22:00:00,12.4,75,12.8,10.0
2024-06-01 23:00:00,11.3,84,12.4,9.1
2024-06-02 00:00:00,10.9,87,10.1,9.1
2024-06-02 01:00:00,9.9,92,8.0,8.3
2024-06-02 02:00:00,9.1,95,9.1,7.4
2024-06-02 03:00:00,8.6,96,9.4,6.8
2024-06-02 04:00:00,8.2,96,8.8,6.3
2024-06-02 05:00:00,8.9,95,8.5,7.1
2024-06-02 06:00:00,10.3,88,7.6,8.8
2024-06-02 07:00:00,12.0,81,8.8,10.4
2024-06-02 08:00:00,13.8,75,10.1,12.2
2024-06-02 09:00:00,15.5,69,10.5,14.3
2024-06-02 10:00:00,17.0,64,13.6,16.1
2024-06-02 11:00:00,18.6,57,17.5,17.0
2024-06-02 12:00:00,19.2,57,15.5,18.1
2024-06-02 13:00:00,20.0,57,13.7,20.0
2024-06-02 14:00:00,20.4,54,11.6,20.4
2024-06-02 15:00:00,20.7,54,10.5,20.3
2024-06-02 16:00:00,21.0,51,11.7,19.4
2024-06-02 17:00:00,21.0,52,10.4,19.7
2024-06-02 18:00:00,20.2,56,9.2,19.2
2024-06-02 19:00:00,18.2,65,6.6,17.6
2024-06-02 20:00:00,15.2,77,6.0,14.6
2024-06-02 21:00:00,13.7,88,5.4,13.4
2024-06-02 22:00:00,14.1,90,3.2,14.4
2024-06-02 23:00:00,13.8,93,4.0,14.1
2024-06-03 00:00:00,14.6,87,8.4,14.1
2024-06-03 01:00:00,12.2,94,6.1,11.7
2024-06-03 02:00:00,11.5,95,6.6,10.8
2024-06-03 03:00:00,11.0,97,6.5,10.2
2024-06-03 04:00:00,10.8,97,5.8,10.1
2024-06-03 05:00:00,11.6,95,7.9,10.7
2024-06-03 06:00:00,12.8,89,6.6,12.1
2024-06-03 07:00:00,14.1,85,6.8,13.7
2024-06-03 08:00:00,15.5,82,6.8,15.3
2024-06-03 09:00:00,17.8,72,7.9,17.5
2024-06-03 10:00:00,18.7,68,8.2,18.3
2024-06-03 11:00:00,19.2,64,7.9,18.8
2024-06-03 12:00:00,19.6,63,10.2,18.8
2024-06-03 13:00:00,18.8,66,12.7,17.7
2024-06-03 14:00:00,19.5,62,11.6,18.4
2024-06-03 15:00:00,19.5,61,10.5,18.5
2024-06-03 16:00:00,19.4,62,10.2,18.5
2024-06-03 17:00:00,19.2,64,9.5,18.5
2024-06-03 18:00:00,18.8,67,7.9,18.5
2024-06-03 19:00:00,18.2,77,3.1,19.1
2024-06-03 20:00:00,18.0,70,2.1,18.5
2024-06-03 21:00:00,17.0,75,2.1,17.5
2024-06-03 22:00:00,14.3,88,4.0,14.4
2024-06-03 23:00:00,13.1,93,6.6,12.8
2024-06-04 00:00:00,13.2,94,7.2,12.8
2024-06-04 01:00:00,13.7,92,5.4,13.7
2024-06-04 02:00:00,13.1,94,6.2,12.8
2024-06-04 03:00:00,12.7,94,5.8,12.4
2024-06-04 04:00:00,12.6,95,5.9,12.3
2024-06-04 05:00:00,14.0,90,6.5,13.8
2024-06-04 06:00:00,15.1,87,5.9,15.2
2024-06-04 07:00:00,16.9,83,8.1,17.0
2024-06-04 08:00:00,18.0,76,12.6,17.4
2024-06-04 09:00:00,18.3,71,17.7,16.7
2024-06-04 10:00:00,19.5,64,19.9,17.4
2024-06-04 11:00:00,19.9,60,22.2,17.3
2024-06-04 12:00:00,19.9,63,23.5,17.3
2024-06-04 13:00:00,18.3,69,17.7,16.5
2024-06-04 14:00:00,19.0,65,18.9,17.0
2024-06-04 15:00:00,18.2,65,20.7,15.7
2024-06-04 16:00:00,17.3,69,19.1,15.0
2024-06-04 17:00:00,16.2,80,21.9,13.9
2024-06-04 18:00:00,15.7,83,18.8,13.9
2024-06-04 19:00:00,15.1,78,21.8,12.3
2024-06-04 20:00:00,14.7,78,20.7,11.9
2024-06-04 21:00:00,14.5,79,18.3,12.1
2024-06-04 22:00:00,13.4,82,19.7,10.7
2024-06-04 23:00:00,12.6,79,9.7,10.9
2024-06-05 00:00:00,12.4,79,9.8,10.7
2024-06-05 01:00:00,10.6,87,6.4,9.3
2024-06-05 02:00:00,9.2,92,7.1,7.6
2024-06-05 03:00:00,8.2,94,5.8,6.6
2024-06-05 04:00:00,7.5,95,5.4,5.9
2024-06-05 05:00:00,8.7,94,7.6,7.1
2024-06-05 06:00:00,9.9,84,7.2,8.2
2024-06-05 07:00:00,11.3,74,7.8,9.3
2024-06-05 08:00:00,12.5,63,8.3,10.2
2024-06-05 09:00:00,13.7,57,15.2,10.6
2024-06-05 10:00:00,14.3,52,17.3,10.7
2024-06-05 11:00:00,14.5,48,18.7,10.3
2024-06-05 12:00:00,15.2,46,20.2,11.5
2024-06-05 13:00:00,15.8,43,19.1,12.0
2024-06-05 14:00:00,15.3,46,18.4,11.1
2024-06-05 15:00:00,15.6,45,17.7,11.6
2024-06-05 16:00:00,15.1,47,17.1,11.1
2024-06-05 17:00:00,15.1,45,16.4,11.2
2024-06-05 18:00:00,14.6,48,13.3,11.2
2024-06-05 19:00:00,13.7,55,8.2,11.3
2024-06-05 20:00:00,11.2,69,7.1,9.1
2024-06-05 21:00:00,11.5,65,9.6,8.9
2024-06-05 22:00:00,11.5,66,13.1,8.4
2024-06-05 23:00:00,10.9,71,11.8,8.1
2024-06-06 00:00:00,10.7,74,9.4,8.4
2024-06-06 01:00:00,9.8,82,6.9,8.0
2024-06-06 02:00:00,9.2,86,7.6,7.3
2024-06-06 03:00:00,9.2,85,7.4,7.3
2024-06-06 04:00:00,9.1,85,6.9,7.2
2024-06-06 05:00:00,9.5,85,9.2,7.4
2024-06-06 06:00:00,10.8,79,9.4,8.8
2024-06-06 07:00:00,12.4,72,10.9,10.1
2024-06-06 08:00:00,13.7,64,12.3,11.2
2024-06-06 09:00:00,14.2,60,12.6,11.5
2024-06-06 10:00:00,15.1,57,13.0,12.7
2024-06-06 11:00:00,15.5,55,12.2,13.0
2024-06-06 12:00:00,16.1,54,12.3,13.5
