time,temperature,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,humidity,windspeed,cost_p_per_kwh
2023-05-19 00:00:00+00:00,7.9,5.8,192.0,199.0,moderate,95.0,9.9,14.175
2023-05-19 01:00:00+00:00,7.9,5.8,201.5,201.0,high,95.0,9.9,13.86
2023-05-19 02:00:00+00:00,7.9,5.8,205.0,205.0,high,95.0,9.9,13.839
2023-05-19 03:00:00+00:00,7.9,5.8,216.5,206.5,high,95.0,9.9,14.6055
2023-05-19 04:00:00+00:00,7.9,5.8,225.5,206.0,high,95.0,9.9,15.183
2023-05-19 05:00:00+00:00,7.9,5.8,227.5,214.0,high,95.0,9.9,18.2805
2023-05-19 06:00:00+00:00,7.9,5.8,232.5,208.5,high,95.0,9.9,18.93675
2023-05-19 07:00:00+00:00,7.9,5.8,229.0,197.5,high,95.0,9.9,18.9735
2023-05-19 08:00:00+00:00,7.9,5.8,214.0,186.0,moderate,95.0,9.9,19.95
2023-05-19 09:00:00+00:00,7.9,5.8,203.0,178.5,moderate,95.0,9.9,18.8685
2023-05-19 10:00:00+00:00,7.9,5.8,194.5,175.5,moderate,95.0,9.9,17.157
2023-05-19 11:00:00+00:00,7.9,5.8,187.5,177.5,moderate,95.0,9.9,16.275
2023-05-19 12:00:00+00:00,7.9,5.8,183.5,173.0,moderate,95.0,9.9,15.7185
2023-05-19 13:00:00+00:00,7.9,5.8,186.5,167.0,moderate,95.0,9.9,14.868
2023-05-19 14:00:00+00:00,7.9,5.8,180.5,170.0,moderate,95.0,9.9,14.8995
2023-05-19 15:00:00+00:00,7.9,5.8,182.5,171.5,moderate,95.0,9.9,28.3605
2023-05-19 16:00:00+00:00,7.9,5.8,185.0,173.0,moderate,95.0,9.9,29.4525
2023-05-19 17:00:00+00:00,7.9,5.8,187.5,180.5,moderate,95.0,9.9,32.0775
2023-05-19 18:00:00+00:00,7.9,5.8,192.5,179.5,moderate,95.0,9.9,20.2545
2023-05-19 19:00:00+00:00,7.9,5.8,193.0,179.0,moderate,95.0,9.9,18.826500000000003
2023-05-19 20:00:00+00:00,7.9,5.8,193.0,176.5,moderate,95.0,9.9,18.1755
2023-05-19 21:00:00+00:00,7.9,5.8,193.0,152.0,moderate,95.0,9.9,15.9495
2023-05-19 22:00:00+00:00,7.9,5.8,167.0,130.0,moderate,95.0,9.9,15.96
2023-05-19 23:00:00+00:00,7.9,5.8,141.5,125.0,moderate,95.0,9.9,16.884
2023-05-20 00:00:00+00:00,7.9,5.8,139.0,131.5,moderate,95.0,9.9,14.175
2023-05-20 01:00:00+00:00,7.9,5.8,142.5,127.5,moderate,95.0,9.9,13.041
2023-05-20 02:00:00+00:00,7.9,5.8,137.0,122.0,moderate,95.0,9.9,12.06975
2023-05-20 03:00:00+00:00,7.9,5.8,145.5,117.5,moderate,95.0,9.9,12.13275
2023-05-20 04:00:00+00:00,7.9,5.8,136.5,116.5,low,95.0,9.9,12.096
2023-05-20 05:00:00+00:00,7.9,5.8,129.5,123.0,moderate,95.0,9.9,13.944
2023-05-20 06:00:00+00:00,7.9,5.8,130.0,108.0,low,95.0,9.9,16.2435
2023-05-20 07:00:00+00:00,7.9,5.8,117.5,88.0,low,95.0,9.9,18.2805
2023-05-20 08:00:00+00:00,7.9,5.8,106.5,74.5,low,95.0,9.9,17.22
2023-05-20 09:00:00+00:00,7.9,5.8,88.5,63.5,low,95.0,9.9,12.705
2023-05-20 10:00:00+00:00,7.9,5.8,67.5,58.0,low,95.0,9.9,13.797
2023-05-20 11:00:00+00:00,7.9,5.8,62.0,56.0,low,95.0,9.9,12.621
2023-05-20 12:00:00+00:00,7.9,5.8,59.0,54.5,low,95.0,9.9,12.474
2023-05-20 13:00:00+00:00,7.9,5.8,58.5,55.5,low,95.0,9.9,11.9595
2023-05-20 14:00:00+00:00,7.9,5.8,61.0,60.0,low,95.0,9.9,12.2955
2023-05-20 15:00:00+00:00,7.9,5.8,65.5,83.0,low,95.0,9.9,26.313
2023-05-20 16:00:00+00:00,7.9,5.8,87.0,110.0,low,95.0,9.9,27.9825
2023-05-20 17:00:00+00:00,7.9,5.8,116.0,124.5,moderate,95.0,9.9,29.736
2023-05-20 18:00:00+00:00,7.9,5.8,131.5,135.5,moderate,95.0,9.9,18.78975
2023-05-20 19:00:00+00:00,7.9,5.8,149.0,143.0,moderate,95.0,9.9,18.06
2023-05-20 20:00:00+00:00,7.9,5.8,153.0,146.5,moderate,95.0,9.9,19.215
2023-05-20 21:00:00+00:00,7.9,5.8,148.5,132.0,moderate,95.0,9.9,16.212
2023-05-20 22:00:00+00:00,7.9,5.8,131.0,119.5,moderate,95.0,9.9,18.585
2023-05-20 23:00:00+00:00,7.9,5.8,123.0,116.0,low,95.0,9.9,16.947000000000003
2023-05-21 00:00:00+00:00,7.9,5.8,124.5,108.5,low,95.0,9.9,16.5795
2023-05-21 01:00:00+00:00,7.9,5.8,118.5,102.0,low,95.0,9.9,16.6845
2023-05-21 02:00:00+00:00,7.9,5.8,108.5,99.0,low,95.0,9.9,14.133
2023-05-21 03:00:00+00:00,7.9,5.8,107.0,100.0,low,95.0,9.9,11.0775
2023-05-21 04:00:00+00:00,7.9,5.8,100.5,102.0,low,95.0,9.9,11.046
2023-05-21 05:00:00+00:00,7.9,5.8,75.0,93.5,low,95.0,9.9,12.3585
2023-05-21 06:00:00+00:00,7.9,5.8,81.5,89.5,low,95.0,9.9,12.7995
2023-05-21 07:00:00+00:00,7.9,5.8,99.5,85.5,low,95.0,9.9,14.7525
2023-05-21 08:00:00+00:00,7.9,5.8,89.0,78.0,low,95.0,9.9,17.198999999999998
2023-05-21 09:00:00+00:00,7.9,5.8,78.0,76.0,low,95.0,9.9,17.0415
2023-05-21 10:00:00+00:00,7.9,5.8,74.5,79.5,low,95.0,9.9,15.6345
2023-05-21 11:00:00+00:00,7.9,5.8,76.0,83.5,low,95.0,9.9,16.332749999999997
2023-05-21 12:00:00+00:00,7.9,5.8,82.0,86.0,low,95.0,9.9,13.1145
2023-05-21 13:00:00+00:00,7.9,5.8,86.5,87.5,low,95.0,9.9,11.2665
2023-05-21 14:00:00+00:00,7.9,5.8,93.0,94.5,low,95.0,9.9,12.285
2023-05-21 15:00:00+00:00,7.9,5.8,100.5,108.5,low,95.0,9.9,27.195
2023-05-21 16:00:00+00:00,7.9,5.8,112.5,120.5,moderate,95.0,9.9,28.896
2023-05-21 17:00:00+00:00,7.9,5.8,125.0,124.0,moderate,95.0,9.9,32.224500000000006
2023-05-21 18:00:00+00:00,7.9,5.8,129.5,132.0,moderate,95.0,9.9,21.084
2023-05-21 19:00:00+00:00,7.9,5.8,129.5,136.5,moderate,95.0,9.9,18.921
2023-05-21 20:00:00+00:00,7.9,5.8,134.0,133.5,moderate,95.0,9.9,18.333
2023-05-21 21:00:00+00:00,7.9,5.8,156.0,120.5,moderate,95.0,9.9,14.385
2023-05-21 22:00:00+00:00,7.9,5.8,142.5,120.0,low,95.0,9.9,16.065
2023-05-21 23:00:00+00:00,7.9,5.8,122.5,123.0,moderate,95.0,9.9,13.965
2023-05-22 00:00:00+00:00,7.9,5.8,127.5,123.5,moderate,95.0,9.9,13.293
2023-05-22 01:00:00+00:00,7.9,5.8,128.5,123.0,moderate,95.0,9.9,12.39
2023-05-22 02:00:00+00:00,7.9,5.8,128.0,116.0,low,95.0,9.9,13.65
2023-05-22 03:00:00+00:00,7.9,5.8,122.5,120.0,low,95.0,9.9,16.369500000000002
2023-05-22 04:00:00+00:00,7.9,5.8,116.0,129.5,moderate,95.0,9.9,15.981
2023-05-22 05:00:00+00:00,7.9,5.8,114.5,139.0,moderate,95.0,9.9,19.236
2023-05-22 06:00:00+00:00,7.9,5.8,116.0,131.5,moderate,95.0,9.9,21.462000000000003
2023-05-22 07:00:00+00:00,7.9,5.8,125.0,126.0,moderate,95.0,9.9,18.984
2023-05-22 08:00:00+00:00,7.9,5.8,121.5,114.5,low,95.0,9.9,17.094
2023-05-22 09:00:00+00:00,7.9,5.8,108.5,107.5,low,95.0,9.9,15.036
2023-05-22 10:00:00+00:00,7.9,5.8,102.5,103.0,low,95.0,9.9,13.9545
2023-05-22 11:00:00+00:00,7.9,5.8,99.5,96.5,low,95.0,9.9,12.579
2023-05-22 12:00:00+00:00,7.9,5.8,93.0,98.5,low,95.0,9.9,11.697
2023-05-22 13:00:00+00:00,7.9,5.8,98.0,100.0,low,95.0,9.9,12.663
2023-05-22 14:00:00+00:00,7.9,5.8,96.0,99.0,low,95.0,9.9,14.3325
2023-05-22 15:00:00+00:00,7.9,5.8,97.0,111.0,low,95.0,9.9,28.14
2023-05-22 16:00:00+00:00,7.9,5.8,111.5,119.0,moderate,95.0,9.9,27.678
2023-05-22 17:00:00+00:00,7.9,5.8,119.5,120.5,moderate,95.0,9.9,29.82
2023-05-22 18:00:00+00:00,7.9,5.8,123.5,131.5,moderate,95.0,9.9,17.829
2023-05-22 19:00:00+00:00,7.9,5.8,129.5,135.5,moderate,95.0,9.9,16.2645
2023-05-22 20:00:00+00:00,7.9,5.8,136.5,138.5,moderate,95.0,9.9,16.59
2023-05-22 21:00:00+00:00,7.9,5.8,135.0,116.5,moderate,95.0,9.9,15.2355
2023-05-22 22:00:00+00:00,7.9,5.8,132.5,83.0,low,95.0,9.9,16.779
2023-05-22 23:00:00+00:00,7.9,5.8,114.0,89.5,low,95.0,9.9,15.162
2023-05-23 00:00:00+00:00,7.9,5.8,99.5,103.0,low,95.0,9.9,14.3535
2023-05-23 01:00:00+00:00,7.9,5.8,107.5,107.0,low,95.0,9.9,12.873
2023-05-23 02:00:00+00:00,7.9,5.8,113.0,102.0,low,95.0,9.9,11.13
2023-05-23 03:00:00+00:00,7.9,5.8,112.0,93.5,low,95.0,9.9,10.92
2023-05-23 04:00:00+00:00,7.9,5.8,113.0,124.0,low,95.0,9.9,13.3455
2023-05-23 05:00:00+00:00,7.9,5.8,138.5,156.0,moderate,95.0,9.9,17.63475
2023-05-23 06:00:00+00:00,7.9,5.8,159.5,139.0,moderate,95.0,9.9,18.501
2023-05-23 07:00:00+00:00,7.9,5.8,142.0,127.5,moderate,95.0,9.9,18.3435
2023-05-23 08:00:00+00:00,7.9,5.8,127.5,114.0,low,95.0,9.9,15.414
2023-05-23 09:00:00+00:00,7.9,5.8,115.0,115.5,low,95.0,9.9,12.327
2023-05-23 10:00:00+00:00,7.9,5.8,103.0,111.5,low,95.0,9.9,14.805
2023-05-23 11:00:00+00:00,7.9,5.8,98.5,105.0,low,95.0,9.9,13.545
2023-05-23 12:00:00+00:00,7.9,5.8,98.5,102.5,low,95.0,9.9,12.0225
2023-05-23 13:00:00+00:00,7.9,5.8,102.0,106.5,low,95.0,9.9,12.0645
2023-05-23 14:00:00+00:00,7.9,5.8,104.0,120.5,low,95.0,9.9,12.0435
2023-05-23 15:00:00+00:00,7.9,5.8,118.0,142.5,moderate,95.0,9.9,25.7355
2023-05-23 16:00:00+00:00,7.9,5.8,134.5,160.5,moderate,95.0,9.9,29.022
2023-05-23 17:00:00+00:00,7.9,5.8,157.5,181.0,moderate,95.0,9.9,29.778
2023-05-23 18:00:00+00:00,7.9,5.8,183.5,189.0,moderate,95.0,9.9,18.6795
2023-05-23 19:00:00+00:00,7.9,5.8,195.0,193.0,moderate,95.0,9.9,18.7005
2023-05-23 20:00:00+00:00,7.9,5.8,196.0,198.5,moderate,95.0,9.9,18.165
2023-05-23 21:00:00+00:00,7.9,5.8,197.5,176.0,moderate,95.0,9.9,14.88375
2023-05-23 22:00:00+00:00,7.9,5.8,178.0,151.5,moderate,95.0,9.9,15.5715
2023-05-23 23:00:00+00:00,7.9,5.8,159.5,150.0,moderate,95.0,9.9,13.545
2023-05-24 00:00:00+00:00,7.9,5.8,154.5,146.0,moderate,95.0,9.9,12.6
2023-05-24 01:00:00+00:00,7.9,5.8,154.0,141.5,moderate,95.0,9.9,13.146
2023-05-24 02:00:00+00:00,7.9,5.8,152.5,142.5,moderate,95.0,9.9,13.797
2023-05-24 03:00:00+00:00,7.9,5.8,147.5,156.0,moderate,95.0,9.9,13.4505
2023-05-24 04:00:00+00:00,7.9,5.8,158.5,178.5,moderate,95.0,9.9,14.91
2023-05-24 05:00:00+00:00,7.9,5.8,180.0,184.5,moderate,95.0,9.9,17.6085
2023-05-24 06:00:00+00:00,7.9,5.8,179.5,167.5,moderate,95.0,9.9,19.614
2023-05-24 07:00:00+00:00,7.9,5.8,159.0,146.5,moderate,95.0,9.9,17.744999999999997
2023-05-24 08:00:00+00:00,7.9,5.8,141.5,141.5,moderate,95.0,9.9,15.666
2023-05-24 09:00:00+00:00,7.9,5.8,133.5,133.5,moderate,95.0,9.9,14.364
2023-05-24 10:00:00+00:00,7.9,5.8,127.0,124.5,moderate,95.0,9.9,14.86275
2023-05-24 11:00:00+00:00,7.9,5.8,123.0,120.5,moderate,95.0,9.9,13.818
2023-05-24 12:00:00+00:00,7.9,5.8,120.0,114.0,low,95.0,9.9,12.9255
2023-05-24 13:00:00+00:00,7.9,5.8,120.5,110.0,low,95.0,9.9,12.621
2023-05-24 14:00:00+00:00,7.9,5.8,117.0,122.0,low,95.0,9.9,12.8625
2023-05-24 15:00:00+00:00,7.9,5.8,123.5,143.5,moderate,95.0,9.9,26.775
2023-05-24 16:00:00+00:00,7.9,5.8,145.5,160.5,moderate,95.0,9.9,28.0665
2023-05-24 17:00:00+00:00,7.9,5.8,165.5,174.5,moderate,95.0,9.9,30.3765
2023-05-24 18:00:00+00:00,7.9,5.8,184.5,181.0,moderate,95.0,9.9,19.7505
2023-05-24 19:00:00+00:00,7.9,5.8,190.5,191.0,moderate,95.0,9.9,17.2095
2023-05-24 20:00:00+00:00,7.9,5.8,187.5,201.0,moderate,95.0,9.9,18.7425
2023-05-24 21:00:00+00:00,7.9,5.8,185.0,183.0,moderate,95.0,9.9,17.713500000000003
2023-05-24 22:00:00+00:00,7.9,5.8,180.0,159.5,moderate,95.0,9.9,16.3485
2023-05-24 23:00:00+00:00,7.9,5.8,183.0,155.5,moderate,95.0,9.9,17.167499999999997
2023-05-25 00:00:00+00:00,7.9,5.8,168.0,159.0,moderate,95.0,9.9,13.839
2023-05-25 01:00:00+00:00,7.9,5.8,162.0,156.0,moderate,95.0,9.9,13.2405
2023-05-25 02:00:00+00:00,7.9,5.8,166.0,157.0,moderate,95.0,9.9,12.9465
2023-05-25 03:00:00+00:00,7.9,5.8,175.0,162.0,moderate,95.0,9.9,14.13825
2023-05-25 04:00:00+00:00,7.9,5.8,182.5,176.5,moderate,95.0,9.9,14.175
2023-05-25 05:00:00+00:00,7.9,5.8,192.5,189.0,moderate,95.0,9.9,18.4905
2023-05-25 06:00:00+00:00,7.9,5.8,192.5,181.5,moderate,95.0,9.9,20.37
2023-05-25 07:00:00+00:00,7.9,5.8,184.5,169.5,moderate,95.0,9.9,17.724
2023-05-25 08:00:00+00:00,7.9,5.8,168.5,155.0,moderate,95.0,9.9,15.9705
2023-05-25 09:00:00+00:00,7.9,5.8,146.5,137.5,moderate,95.0,9.9,14.28
2023-05-25 10:00:00+00:00,7.9,5.8,133.5,131.0,moderate,95.0,9.9,15.12
2023-05-25 11:00:00+00:00,7.9,5.8,123.0,128.0,moderate,95.0,9.9,13.89675
2023-05-25 12:00:00+00:00,7.9,5.8,120.0,124.5,moderate,95.0,9.9,13.104
2023-05-25 13:00:00+00:00,7.9,5.8,118.5,127.0,moderate,95.0,9.9,12.8205
2023-05-25 14:00:00+00:00,7.9,5.8,127.5,134.0,moderate,95.0,9.9,13.23
2023-05-25 15:00:00+00:00,7.9,5.8,151.0,145.5,moderate,95.0,9.9,27.72
2023-05-25 16:00:00+00:00,7.9,5.8,163.5,153.0,moderate,95.0,9.9,29.1585
2023-05-25 17:00:00+00:00,7.9,5.8,167.5,160.0,moderate,95.0,9.9,30.45
2023-05-25 18:00:00+00:00,7.9,5.8,169.5,166.5,moderate,95.0,9.9,20.076
2023-05-25 19:00:00+00:00,7.9,5.8,172.5,174.0,moderate,95.0,9.9,18.312
2023-05-25 20:00:00+00:00,7.9,5.8,176.0,180.5,moderate,95.0,9.9,18.9945
2023-05-25 21:00:00+00:00,7.9,5.8,179.5,164.5,moderate,95.0,9.9,17.409
2023-05-25 22:00:00+00:00,7.9,5.8,167.0,147.0,moderate,95.0,9.9,14.343
2023-05-25 23:00:00+00:00,7.9,5.8,157.0,136.0,moderate,95.0,9.9,13.71825
2023-05-26 00:00:00+00:00,7.9,5.8,154.5,123.0,moderate,95.0,9.9,12.2115
2023-05-26 01:00:00+00:00,7.9,5.8,152.0,120.5,moderate,95.0,9.9,12.8205
2023-05-26 02:00:00+00:00,7.9,5.8,141.0,131.0,moderate,95.0,9.9,12.201
2023-05-26 03:00:00+00:00,7.9,5.8,134.5,155.0,moderate,95.0,9.9,12.3375
2023-05-26 04:00:00+00:00,7.9,5.8,165.0,180.5,moderate,95.0,9.9,14.4795
2023-05-26 05:00:00+00:00,7.9,5.8,196.0,185.5,moderate,95.0,9.9,17.198999999999998
2023-05-26 06:00:00+00:00,7.9,5.8,188.0,173.5,moderate,95.0,9.9,18.5115
2023-05-26 07:00:00+00:00,7.9,5.8,175.5,159.5,moderate,95.0,9.9,17.692500000000003
2023-05-26 08:00:00+00:00,7.9,5.8,157.0,141.0,moderate,95.0,9.9,15.855
2023-05-26 09:00:00+00:00,7.9,5.8,138.0,124.5,moderate,95.0,9.9,13.797
2023-05-26 10:00:00+00:00,7.9,5.8,126.5,114.0,low,95.0,9.9,14.1435
2023-05-26 11:00:00+00:00,7.9,5.8,117.5,105.0,low,95.0,9.9,13.461
2023-05-26 12:00:00+00:00,7.9,5.8,111.5,97.5,low,95.0,9.9,11.9595
2023-05-26 13:00:00+00:00,7.9,5.8,104.0,93.5,low,95.0,9.9,12.18
2023-05-26 14:00:00+00:00,7.9,5.8,105.5,104.5,low,95.0,9.9,12.159
2023-05-26 15:00:00+00:00,7.9,5.8,113.0,128.0,low,95.0,9.9,24.52275
2023-05-26 16:00:00+00:00,7.9,5.8,124.5,152.0,moderate,95.0,9.9,26.6595
2023-05-26 17:00:00+00:00,7.9,5.8,146.0,171.0,moderate,95.0,9.9,28.644
2023-05-26 18:00:00+00:00,7.9,5.8,157.0,185.0,moderate,95.0,9.9,19.467
2023-05-26 19:00:00+00:00,7.9,5.8,177.0,190.0,moderate,95.0,9.9,18.375
2023-05-26 20:00:00+00:00,7.9,5.8,194.0,195.5,moderate,95.0,9.9,18.333
2023-05-26 21:00:00+00:00,7.9,5.8,188.5,170.0,moderate,95.0,9.9,16.59
2023-05-26 22:00:00+00:00,7.9,5.8,167.5,136.0,moderate,95.0,9.9,15.54
2023-05-26 23:00:00+00:00,7.9,5.8,144.0,121.5,moderate,95.0,9.9,16.0755
2023-05-27 00:00:00+00:00,7.9,5.8,163.5,105.5,low,95.0,9.9,15.7185
2023-05-27 01:00:00+00:00,7.9,5.8,111.5,93.0,low,95.0,9.9,16.2855
2023-05-27 02:00:00+00:00,7.9,5.8,111.0,89.0,low,95.0,9.9,15.75
2023-05-27 03:00:00+00:00,7.9,5.8,109.5,87.5,low,95.0,9.9,15.099
2023-05-27 04:00:00+00:00,7.9,5.8,108.0,93.5,low,95.0,9.9,15.057
2023-05-27 05:00:00+00:00,7.9,5.8,98.0,96.0,low,95.0,9.9,15.130499999999998
2023-05-27 06:00:00+00:00,7.9,5.8,96.5,92.0,low,95.0,9.9,13.692
2023-05-27 07:00:00+00:00,7.9,5.8,90.0,81.0,low,95.0,9.9,14.595
2023-05-27 08:00:00+00:00,7.9,5.8,78.0,64.0,low,95.0,9.9,15.834
2023-05-27 09:00:00+00:00,7.9,5.8,63.0,66.0,low,95.0,9.9,13.7235
2023-05-27 10:00:00+00:00,7.9,5.8,63.5,68.0,low,95.0,9.9,10.71
2023-05-27 11:00:00+00:00,7.9,5.8,65.5,62.0,low,95.0,9.9,2.961
2023-05-27 12:00:00+00:00,7.9,5.8,64.5,61.5,low,95.0,9.9,1.47
2023-05-27 13:00:00+00:00,7.9,5.8,66.5,73.5,low,95.0,9.9,0.0
2023-05-27 14:00:00+00:00,7.9,5.8,73.0,79.5,low,95.0,9.9,1.9215
2023-05-27 15:00:00+00:00,7.9,5.8,84.0,83.5,low,95.0,9.9,23.52
2023-05-27 16:00:00+00:00,7.9,5.8,91.5,109.5,low,95.0,9.9,28.035
2023-05-27 17:00:00+00:00,7.9,5.8,118.0,139.0,moderate,95.0,9.9,26.4495
2023-05-27 18:00:00+00:00,7.9,5.8,147.0,149.5,moderate,95.0,9.9,18.3225
2023-05-27 19:00:00+00:00,7.9,5.8,160.0,154.0,moderate,95.0,9.9,18.165
2023-05-27 20:00:00+00:00,7.9,5.8,156.5,155.0,moderate,95.0,9.9,15.6975
2023-05-27 21:00:00+00:00,7.9,5.8,159.5,127.0,moderate,95.0,9.9,16.17
2023-05-27 22:00:00+00:00,7.9,5.8,140.5,103.0,low,95.0,9.9,15.89175
2023-05-27 23:00:00+00:00,7.9,5.8,125.0,103.5,low,95.0,9.9,16.38
2023-05-28 00:00:00+00:00,7.9,5.8,124.0,109.5,low,95.0,9.9,15.84975
2023-05-28 01:00:00+00:00,7.9,5.8,111.0,112.0,low,95.0,9.9,15.5715
2023-05-28 02:00:00+00:00,7.9,5.8,103.5,118.0,low,95.0,9.9,13.7025
2023-05-28 03:00:00+00:00,7.9,5.8,121.0,115.5,low,95.0,9.9,12.159
2023-05-28 04:00:00+00:00,7.9,5.8,125.5,114.5,low,95.0,9.9,11.6445
2023-05-28 05:00:00+00:00,7.9,5.8,125.5,105.5,low,95.0,9.9,12.3585
2023-05-28 06:00:00+00:00,7.9,5.8,133.0,94.0,low,95.0,9.9,12.053999999999998
2023-05-28 07:00:00+00:00,7.9,5.8,99.0,79.5,low,95.0,9.9,15.0675
2023-05-28 08:00:00+00:00,7.9,5.8,102.5,71.0,low,95.0,9.9,16.947
2023-05-28 09:00:00+00:00,7.9,5.8,75.0,62.5,low,95.0,9.9,17.346
2023-05-28 10:00:00+00:00,7.9,5.8,68.0,60.0,low,95.0,9.9,16.23825
2023-05-28 11:00:00+00:00,7.9,5.8,65.0,57.5,low,95.0,9.9,16.275
2023-05-28 12:00:00+00:00,7.9,5.8,64.0,57.5,low,95.0,9.9,14.07
2023-05-28 13:00:00+00:00,7.9,5.8,66.0,58.5,low,95.0,9.9,8.064
2023-05-28 14:00:00+00:00,7.9,5.8,66.0,61.5,low,95.0,9.9,9.23475
2023-05-28 15:00:00+00:00,7.9,5.8,68.0,67.5,low,95.0,9.9,27.153
2023-05-28 16:00:00+00:00,7.9,5.8,75.5,70.5,low,95.0,9.9,27.8145
2023-05-28 17:00:00+00:00,7.9,5.8,79.5,85.0,low,95.0,9.9,28.203000000000003
2023-05-28 18:00:00+00:00,7.9,5.8,91.0,94.0,low,95.0,9.9,17.619
2023-05-28 19:00:00+00:00,7.9,5.8,97.5,93.5,low,95.0,9.9,14.8575
2023-05-28 20:00:00+00:00,7.9,5.8,97.0,81.5,low,95.0,9.9,15.140999999999998
2023-05-28 21:00:00+00:00,7.9,5.8,86.0,86.5,low,95.0,9.9,12.8625
2023-05-28 22:00:00+00:00,7.9,5.8,81.0,83.0,low,95.0,9.9,13.5555
2023-05-28 23:00:00+00:00,7.9,5.8,87.0,80.5,low,95.0,9.9,10.206
2023-05-29 00:00:00+00:00,7.9,5.8,90.0,86.0,low,95.0,9.9,11.025
2023-05-29 01:00:00+00:00,7.9,5.8,88.5,91.5,low,95.0,9.9,10.9725
2023-05-29 02:00:00+00:00,7.9,5.8,102.0,92.5,low,95.0,9.9,10.5735
2023-05-29 03:00:00+00:00,7.9,5.8,95.5,91.5,low,95.0,9.9,11.4135
2023-05-29 04:00:00+00:00,7.9,5.8,98.5,91.5,low,95.0,9.9,11.13
2023-05-29 05:00:00+00:00,7.9,5.8,102.5,87.5,low,95.0,9.9,12.8205
2023-05-29 06:00:00+00:00,7.9,5.8,89.0,71.5,low,95.0,9.9,13.104
2023-05-29 07:00:00+00:00,7.9,5.8,57.0,64.0,low,95.0,9.9,15.813
2023-05-29 08:00:00+00:00,7.9,5.8,74.5,57.0,low,95.0,9.9,17.43
2023-05-29 09:00:00+00:00,7.9,5.8,56.0,54.5,low,95.0,9.9,15.5295
2023-05-29 10:00:00+00:00,7.9,5.8,56.0,50.5,low,95.0,9.9,15.7395
2023-05-29 11:00:00+00:00,7.9,5.8,54.0,46.5,low,95.0,9.9,14.574
2023-05-29 12:00:00+00:00,7.9,5.8,48.0,46.0,low,95.0,9.9,10.017
2023-05-29 13:00:00+00:00,7.9,5.8,45.5,45.5,low,95.0,9.9,7.203
2023-05-29 14:00:00+00:00,7.9,5.8,49.5,51.5,low,95.0,9.9,10.5
2023-05-29 15:00:00+00:00,7.9,5.8,53.0,63.0,low,95.0,9.9,27.888
2023-05-29 16:00:00+00:00,7.9,5.8,66.0,79.0,low,95.0,9.9,27.1215
2023-05-29 17:00:00+00:00,7.9,5.8,87.5,92.5,low,95.0,9.9,28.35
2023-05-29 18:00:00+00:00,7.9,5.8,97.5,103.5,low,95.0,9.9,18.606
2023-05-29 19:00:00+00:00,7.9,5.8,106.0,108.5,low,95.0,9.9,17.85
2023-05-29 20:00:00+00:00,7.9,5.8,111.0,108.0,low,95.0,9.9,17.84475
2023-05-29 21:00:00+00:00,7.9,5.8,103.5,90.0,low,95.0,9.9,12.537
2023-05-29 22:00:00+00:00,7.9,5.8,87.5,74.5,low,95.0,9.9,12.957
2023-05-29 23:00:00+00:00,7.9,5.8,79.0,83.0,low,95.0,9.9,13.734
2023-05-30 00:00:00+00:00,7.9,5.8,80.0,87.0,low,95.0,9.9,13.02
2023-05-30 01:00:00+00:00,7.9,5.8,89.5,82.0,low,95.0,9.9,9.87
2023-05-30 02:00:00+00:00,7.9,5.8,85.5,91.0,low,95.0,9.9,12.4005
2023-05-30 03:00:00+00:00,7.9,5.8,96.0,93.5,low,95.0,9.9,14.7735
2023-05-30 04:00:00+00:00,7.9,5.8,98.5,106.5,low,95.0,9.9,15.12
2023-05-30 05:00:00+00:00,7.9,5.8,117.5,131.0,moderate,95.0,9.9,19.509
2023-05-30 06:00:00+00:00,7.9,5.8,122.5,132.5,moderate,95.0,9.9,21.0105
2023-05-30 07:00:00+00:00,7.9,5.8,128.0,132.5,moderate,95.0,9.9,20.769
2023-05-30 08:00:00+00:00,7.9,5.8,126.5,127.0,moderate,95.0,9.9,19.572
2023-05-30 09:00:00+00:00,7.9,5.8,125.5,113.5,low,95.0,9.9,15.8025
2023-05-30 10:00:00+00:00,7.9,5.8,109.5,106.5,low,95.0,9.9,15.12
2023-05-30 11:00:00+00:00,7.9,5.8,102.5,103.5,low,95.0,9.9,13.1145
2023-05-30 12:00:00+00:00,7.9,5.8,96.5,102.0,low,95.0,9.9,10.5
2023-05-30 13:00:00+00:00,7.9,5.8,98.0,104.0,low,95.0,9.9,9.87
2023-05-30 14:00:00+00:00,7.9,5.8,107.0,110.5,low,95.0,9.9,10.86225
2023-05-30 15:00:00+00:00,7.9,5.8,117.5,126.0,moderate,95.0,9.9,25.866750000000003
2023-05-30 16:00:00+00:00,7.9,5.8,128.5,134.5,moderate,95.0,9.9,29.7255
2023-05-30 17:00:00+00:00,7.9,5.8,141.5,140.5,moderate,95.0,9.9,32.361
2023-05-30 18:00:00+00:00,7.9,5.8,147.0,146.0,moderate,95.0,9.9,20.37
2023-05-30 19:00:00+00:00,7.9,5.8,151.5,155.0,moderate,95.0,9.9,18.144
2023-05-30 20:00:00+00:00,7.9,5.8,160.5,157.5,moderate,95.0,9.9,17.745
2023-05-30 21:00:00+00:00,7.9,5.8,159.5,142.0,moderate,95.0,9.9,15.351
