time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2023-12-26 00:00:00+00:00,9.9,86,24.0,5.7,58.0,58.0,low
2023-12-26 01:00:00+00:00,9.8,86,22.5,5.9,57.5,56.0,low
2023-12-26 02:00:00+00:00,9.1,85,23.8,4.8,56.5,57.0,low
2023-12-26 03:00:00+00:00,8.3,85,24.0,3.8,57.5,57.0,low
2023-12-26 04:00:00+00:00,7.8,85,23.9,3.2,59.0,59.0,low
2023-12-26 05:00:00+00:00,7.5,86,23.2,3.0,62.5,62.5,low
2023-12-26 06:00:00+00:00,7.6,84,22.7,3.1,65.5,65.5,low
2023-12-26 07:00:00+00:00,7.4,84,21.5,3.0,71.5,61.0,low
2023-12-26 08:00:00+00:00,6.8,85,17.3,2.9,60.5,54.5,low
2023-12-26 09:00:00+00:00,6.7,84,16.1,3.0,52.0,62.0,low
2023-12-26 10:00:00+00:00,7.6,80,18.4,3.6,57.5,63.0,low
2023-12-26 11:00:00+00:00,8.4,78,15.0,4.9,64.0,79.5,low
2023-12-26 12:00:00+00:00,8.8,76,14.0,5.5,85.5,103.5,low
2023-12-26 13:00:00+00:00,8.9,74,12.9,5.7,115.0,123.0,low
2023-12-26 14:00:00+00:00,8.8,75,8.8,6.2,156.5,150.5,moderate
2023-12-26 15:00:00+00:00,7.7,84,4.5,5.9,168.0,175.0,moderate
2023-12-26 16:00:00+00:00,6.4,86,7.0,4.0,183.5,186.0,moderate
2023-12-26 17:00:00+00:00,5.1,93,6.2,2.8,190.0,181.5,moderate
2023-12-26 18:00:00+00:00,4.6,94,4.7,2.4,192.5,183.0,moderate
2023-12-26 19:00:00+00:00,4.4,96,5.2,2.2,194.0,178.0,moderate
2023-12-26 20:00:00+00:00,5.0,95,7.5,2.5,190.0,154.0,moderate
2023-12-26 21:00:00+00:00,4.9,94,7.4,2.4,156.5,120.0,moderate
2023-12-26 22:00:00+00:00,5.6,92,8.9,2.9,124.5,80.5,low
2023-12-26 23:00:00+00:00,6.1,90,10.5,3.2,94.0,65.5,low
2023-12-27 00:00:00+00:00,6.6,89,11.0,3.7,71.5,69.0,low
2023-12-27 01:00:00+00:00,6.9,86,11.8,3.9,76.5,67.0,low
2023-12-27 02:00:00+00:00,7.2,89,12.6,4.3,75.5,62.0,low
2023-12-27 03:00:00+00:00,7.5,93,14.4,4.5,68.5,58.0,low
2023-12-27 04:00:00+00:00,7.9,95,12.6,5.3,62.0,55.5,low
2023-12-27 05:00:00+00:00,9.3,95,13.8,6.9,56.5,57.0,low
2023-12-27 06:00:00+00:00,10.3,93,18.6,7.4,59.5,62.0,low
2023-12-27 07:00:00+00:00,10.6,91,21.7,7.2,62.0,53.0,low
2023-12-27 08:00:00+00:00,10.9,90,25.3,7.1,47.0,51.5,low
2023-12-27 09:00:00+00:00,11.1,90,25.6,7.2,45.0,48.5,low
2023-12-27 10:00:00+00:00,11.2,88,31.4,6.5,44.5,41.0,low
2023-12-27 11:00:00+00:00,11.2,87,32.7,6.3,41.0,36.5,very low
2023-12-27 12:00:00+00:00,11.5,85,32.5,6.6,32.5,34.0,very low
2023-12-27 13:00:00+00:00,11.6,86,32.6,6.7,29.5,32.0,very low
2023-12-27 14:00:00+00:00,11.7,85,32.7,6.8,27.0,32.0,very low
2023-12-27 15:00:00+00:00,11.3,89,33.4,6.4,27.5,33.5,very low
2023-12-27 16:00:00+00:00,11.7,88,36.4,6.3,32.0,39.5,low
2023-12-27 17:00:00+00:00,11.8,89,36.2,6.5,35.5,37.0,very low
2023-12-27 18:00:00+00:00,11.6,87,29.8,7.1,39.0,35.5,very low
2023-12-27 19:00:00+00:00,11.2,81,29.1,6.4,35.5,32.0,very low
2023-12-27 20:00:00+00:00,10.4,81,28.8,5.5,34.5,30.5,very low
2023-12-27 21:00:00+00:00,10.3,78,29.5,5.1,33.0,46.0,low
2023-12-27 22:00:00+00:00,10.2,77,31.1,4.8,51.5,49.5,low
2023-12-27 23:00:00+00:00,10.3,76,32.1,4.7,52.0,47.5,low
2023-12-28 00:00:00+00:00,10.4,74,35.2,4.3,50.0,52.0,low
2023-12-28 01:00:00+00:00,11.3,73,38.8,4.8,54.0,51.0,low
2023-12-28 02:00:00+00:00,11.5,72,38.4,5.0,50.0,48.0,low
2023-12-28 03:00:00+00:00,11.6,72,38.0,5.3,47.5,47.5,low
2023-12-28 04:00:00+00:00,11.3,72,34.4,5.4,49.0,48.0,low
2023-12-28 05:00:00+00:00,11.1,74,33.2,5.4,47.0,48.5,low
2023-12-28 06:00:00+00:00,10.8,76,31.4,5.4,48.0,44.0,low
2023-12-28 07:00:00+00:00,10.5,76,30.3,5.2,41.5,41.5,low
2023-12-28 08:00:00+00:00,10.6,74,30.9,5.2,39.0,35.5,low
2023-12-28 09:00:00+00:00,10.9,73,31.7,5.4,31.5,30.5,very low
2023-12-28 10:00:00+00:00,11.3,73,33.7,5.5,25.5,29.0,very low
2023-12-28 11:00:00+00:00,11.8,72,33.4,6.1,27.0,28.5,very low
2023-12-28 12:00:00+00:00,11.7,74,33.1,6.2,27.0,30.5,very low
2023-12-28 13:00:00+00:00,11.7,76,32.1,6.4,31.0,26.5,very low
2023-12-28 14:00:00+00:00,11.7,76,32.4,6.4,30.0,26.0,very low
2023-12-28 15:00:00+00:00,11.2,78,29.3,6.3,36.0,33.0,very low
2023-12-28 16:00:00+00:00,11.0,77,34.6,5.2,41.0,40.5,low
2023-12-28 17:00:00+00:00,10.7,80,29.6,5.7,35.5,40.0,low
2023-12-28 18:00:00+00:00,10.7,81,30.6,5.6,36.0,39.0,very low
2023-12-28 19:00:00+00:00,10.4,84,29.8,5.5,35.5,40.0,very low
2023-12-28 20:00:00+00:00,10.4,84,29.4,5.5,38.0,35.5,very low
2023-12-28 21:00:00+00:00,10.1,84,27.6,5.4,32.0,37.0,very low
2023-12-28 22:00:00+00:00,9.5,84,25.6,5.0,33.0,46.0,low
2023-12-28 23:00:00+00:00,9.3,81,26.2,4.6,39.0,44.0,low
2023-12-29 00:00:00+00:00,9.2,79,26.2,4.3,43.5,47.5,low
2023-12-29 01:00:00+00:00,9.3,78,24.0,4.8,46.0,48.0,low
2023-12-29 02:00:00+00:00,9.5,76,28.2,4.3,47.0,50.0,low
2023-12-29 03:00:00+00:00,9.3,77,24.6,4.6,47.5,51.5,low
2023-12-29 04:00:00+00:00,9.1,82,21.3,5.1,50.5,48.5,low
2023-12-29 05:00:00+00:00,9.5,83,23.3,5.3,48.0,47.0,low
2023-12-29 06:00:00+00:00,9.5,84,21.1,5.6,48.0,46.5,low
2023-12-29 07:00:00+00:00,9.1,85,20.6,5.3,46.0,46.0,low
2023-12-29 08:00:00+00:00,8.4,88,18.8,4.7,44.0,41.5,low
2023-12-29 09:00:00+00:00,8.5,85,18.8,4.8,37.0,44.5,low
2023-12-29 10:00:00+00:00,9.2,83,18.2,5.7,39.0,44.5,low
2023-12-29 11:00:00+00:00,10.1,80,16.1,7.0,42.0,43.0,low
2023-12-29 12:00:00+00:00,10.8,77,18.3,7.3,40.5,41.0,low
2023-12-29 13:00:00+00:00,10.6,81,25.8,6.2,40.0,43.5,low
2023-12-29 14:00:00+00:00,10.0,80,22.9,5.8,43.5,54.0,low
2023-12-29 15:00:00+00:00,9.8,77,22.9,5.4,56.0,63.0,low
2023-12-29 16:00:00+00:00,9.0,76,24.0,4.3,65.5,76.0,low
2023-12-29 17:00:00+00:00,8.6,77,24.7,3.7,71.5,78.0,low
2023-12-29 18:00:00+00:00,8.2,78,24.3,3.4,67.0,71.0,low
2023-12-29 19:00:00+00:00,7.8,79,23.6,3.1,66.0,64.0,low
2023-12-29 20:00:00+00:00,7.5,81,22.5,2.9,61.0,50.0,low
2023-12-29 21:00:00+00:00,7.1,82,21.8,2.5,51.0,49.5,low
2023-12-29 22:00:00+00:00,6.7,83,21.5,2.1,47.0,55.5,low
2023-12-29 23:00:00+00:00,6.3,84,20.2,1.9,52.0,57.0,low
2023-12-30 00:00:00+00:00,6.2,84,19.2,1.9,50.5,55.5,low
2023-12-30 01:00:00+00:00,6.6,81,18.8,2.3,56.5,59.5,low
2023-12-30 02:00:00+00:00,6.5,83,16.6,2.6,66.0,67.5,low
2023-12-30 03:00:00+00:00,6.2,85,14.7,2.7,69.0,72.0,low
2023-12-30 04:00:00+00:00,5.7,89,13.5,2.4,77.5,79.0,low
2023-12-30 05:00:00+00:00,5.9,88,11.0,2.9,80.5,77.5,low
2023-12-30 06:00:00+00:00,6.9,80,11.4,3.8,75.5,67.5,low
2023-12-30 07:00:00+00:00,7.7,79,12.3,4.5,71.0,65.0,low
2023-12-30 08:00:00+00:00,8.3,87,16.8,4.9,66.0,58.5,low
2023-12-30 09:00:00+00:00,9.1,88,18.6,5.6,56.0,57.0,low
2023-12-30 10:00:00+00:00,9.8,87,22.4,6.0,47.5,52.5,low
2023-12-30 11:00:00+00:00,10.7,86,25.8,6.5,48.0,47.5,low
2023-12-30 12:00:00+00:00,11.2,84,27.1,6.8,44.0,41.5,low
2023-12-30 13:00:00+00:00,11.6,82,26.0,7.4,37.5,38.5,very low
2023-12-30 14:00:00+00:00,11.3,84,25.5,7.2,35.5,41.5,low
2023-12-30 15:00:00+00:00,11.0,84,24.9,6.9,37.5,40.0,low
2023-12-30 16:00:00+00:00,10.9,85,25.7,6.7,38.0,45.0,low
2023-12-30 17:00:00+00:00,11.1,84,28.3,6.5,38.5,46.5,low
2023-12-30 18:00:00+00:00,11.3,83,31.2,6.4,40.0,41.5,low
2023-12-30 19:00:00+00:00,11.6,81,31.4,6.6,40.5,36.0,very low
2023-12-30 20:00:00+00:00,11.8,79,31.4,6.7,38.0,31.5,very low
2023-12-30 21:00:00+00:00,11.5,82,32.1,6.5,35.5,42.0,very low
2023-12-30 22:00:00+00:00,11.3,83,33.5,6.0,36.0,48.0,low
2023-12-30 23:00:00+00:00,11.3,82,33.5,6.0,48.0,49.0,low
2023-12-31 00:00:00+00:00,10.4,89,33.6,5.1,51.5,53.0,low
2023-12-31 01:00:00+00:00,10.5,90,32.4,5.4,53.0,56.0,low
2023-12-31 02:00:00+00:00,9.4,89,25.0,5.1,58.0,64.0,low
2023-12-31 03:00:00+00:00,8.5,88,24.6,4.0,61.5,62.5,low
2023-12-31 04:00:00+00:00,8.5,85,27.1,3.6,60.0,68.0,low
2023-12-31 05:00:00+00:00,8.4,84,30.1,3.0,64.5,64.0,low
2023-12-31 06:00:00+00:00,7.5,87,27.4,2.4,65.0,60.0,low
2023-12-31 07:00:00+00:00,7.0,86,23.2,2.4,54.5,57.0,low
2023-12-31 08:00:00+00:00,6.8,86,21.6,2.3,52.5,63.0,low
2023-12-31 09:00:00+00:00,7.5,85,24.5,2.7,57.5,58.0,low
2023-12-31 10:00:00+00:00,8.1,83,29.0,2.7,57.0,65.0,low
2023-12-31 11:00:00+00:00,8.7,81,27.5,3.6,62.5,75.5,low
2023-12-31 12:00:00+00:00,9.4,77,28.4,4.2,70.5,77.5,low
2023-12-31 13:00:00+00:00,9.5,76,27.3,4.4,76.5,80.0,low
2023-12-31 14:00:00+00:00,9.5,75,26.8,4.4,76.5,89.0,low
2023-12-31 15:00:00+00:00,9.3,72,25.2,4.3,101.5,93.0,low
2023-12-31 16:00:00+00:00,8.5,74,23.5,3.7,102.5,99.0,low
2023-12-31 17:00:00+00:00,8.0,76,25.8,2.8,95.0,100.0,low
2023-12-31 18:00:00+00:00,8.2,74,28.0,2.6,91.5,88.0,low
2023-12-31 19:00:00+00:00,8.4,72,30.8,2.4,76.0,77.0,low
2023-12-31 20:00:00+00:00,8.1,73,31.4,2.0,70.0,62.5,low
2023-12-31 21:00:00+00:00,8.3,73,30.3,2.4,58.5,62.0,low
2023-12-31 22:00:00+00:00,8.1,74,29.8,2.3,58.5,64.0,low
2023-12-31 23:00:00+00:00,8.3,73,29.5,2.6,65.5,62.5,low
2024-01-01 00:00:00+00:00,8.2,74,29.3,2.4,63.0,64.0,low
2024-01-01 01:00:00+00:00,7.8,76,29.7,2.0,63.0,66.5,low
2024-01-01 02:00:00+00:00,7.3,79,28.6,1.7,64.0,66.5,low
2024-01-01 03:00:00+00:00,7.2,80,26.8,1.9,63.5,62.0,low
2024-01-01 04:00:00+00:00,7.1,79,27.1,1.7,63.5,57.0,low
2024-01-01 05:00:00+00:00,7.1,76,26.9,1.6,58.5,59.5,low
2024-01-01 06:00:00+00:00,6.8,74,25.1,1.4,58.0,61.0,low
2024-01-01 07:00:00+00:00,6.5,72,23.6,1.3,55.0,56.0,low
2024-01-01 08:00:00+00:00,6.2,71,19.6,1.4,57.0,46.5,low
2024-01-01 09:00:00+00:00,6.5,69,18.9,1.8,41.0,49.0,low
2024-01-01 10:00:00+00:00,7.1,69,18.5,2.6,45.5,58.0,low
2024-01-01 11:00:00+00:00,8.0,68,17.6,3.7,54.0,76.5,low
2024-01-01 12:00:00+00:00,8.4,70,13.3,4.9,79.5,96.0,low
2024-01-01 13:00:00+00:00,8.6,74,13.8,5.2,117.0,111.5,moderate
2024-01-01 14:00:00+00:00,8.8,77,12.2,5.8,123.5,113.0,moderate
2024-01-01 15:00:00+00:00,8.6,80,13.8,5.4,130.5,115.0,moderate
2024-01-01 16:00:00+00:00,8.2,81,15.5,4.8,121.5,114.0,moderate
2024-01-01 17:00:00+00:00,8.2,85,15.9,4.8,109.0,105.5,low
2024-01-01 18:00:00+00:00,8.5,90,20.9,4.7,85.5,87.5,low
2024-01-01 19:00:00+00:00,8.9,90,24.5,4.7,73.0,65.5,low
2024-01-01 20:00:00+00:00,9.3,90,25.7,5.0,63.0,47.0,low
2024-01-01 21:00:00+00:00,9.6,90,27.6,5.1,43.0,41.5,low
2024-01-01 22:00:00+00:00,10.1,90,22.8,6.4,39.5,47.5,low
2024-01-01 23:00:00+00:00,10.7,91,28.9,6.3,43.0,50.0,low
2024-01-02 00:00:00+00:00,11.9,89,31.8,7.4,49.0,55.0,low
2024-01-02 01:00:00+00:00,12.4,89,29.4,8.4,54.0,56.0,low
2024-01-02 02:00:00+00:00,12.5,88,27.7,8.7,53.5,54.0,low
2024-01-02 03:00:00+00:00,11.9,87,26.2,8.1,55.5,56.5,low
2024-01-02 04:00:00+00:00,11.3,86,23.6,7.6,56.0,62.0,low
2024-01-02 05:00:00+00:00,10.9,87,20.4,7.7,62.5,68.0,low
2024-01-02 06:00:00+00:00,11.0,87,18.4,8.1,69.0,89.5,low
2024-01-02 07:00:00+00:00,11.1,90,16.3,8.6,87.0,102.5,low
2024-01-02 08:00:00+00:00,11.2,90,15.6,8.8,125.5,114.0,moderate
2024-01-02 09:00:00+00:00,11.3,95,14.4,9.3,142.0,131.0,moderate
2024-01-02 10:00:00+00:00,11.4,94,16.5,9.2,141.0,144.0,moderate
2024-01-02 11:00:00+00:00,12.7,91,29.1,8.8,150.0,145.5,moderate
2024-01-02 12:00:00+00:00,12.8,91,31.7,8.5,149.0,152.0,moderate
2024-01-02 13:00:00+00:00,12.2,91,31.0,7.9,155.5,153.5,moderate
2024-01-02 14:00:00+00:00,12.9,88,39.8,7.4,153.5,147.5,moderate
2024-01-02 15:00:00+00:00,12.4,85,41.9,6.3,156.0,143.5,moderate
2024-01-02 16:00:00+00:00,11.5,73,49.3,3.5,145.5,139.0,moderate
2024-01-02 17:00:00+00:00,10.4,76,42.1,3.4,140.5,133.0,moderate
2024-01-02 18:00:00+00:00,10.5,76,38.2,4.1,127.5,125.5,moderate
2024-01-02 19:00:00+00:00,10.2,78,35.1,4.2,105.5,113.0,moderate
2024-01-02 20:00:00+00:00,9.6,79,32.6,3.9,100.5,96.0,low
2024-01-02 21:00:00+00:00,9.5,79,29.8,4.1,90.0,76.0,low
2024-01-02 22:00:00+00:00,9.3,80,28.9,4.1,78.5,68.0,low
2024-01-02 23:00:00+00:00,9.0,81,28.8,3.8,65.5,66.0,low
2024-01-03 00:00:00+00:00,8.9,82,26.4,4.0,65.5,66.0,low
2024-01-03 01:00:00+00:00,8.9,81,22.4,4.6,65.0,65.0,low
2024-01-03 02:00:00+00:00,8.7,84,19.1,4.9,68.0,73.5,low
2024-01-03 03:00:00+00:00,8.8,87,19.7,5.1,78.0,75.0,low
2024-01-03 04:00:00+00:00,8.8,88,20.0,5.2,74.5,78.0,low
2024-01-03 05:00:00+00:00,9.3,84,20.3,5.5,78.5,84.0,low
2024-01-03 06:00:00+00:00,8.7,83,21.2,4.7,86.5,110.0,low
2024-01-03 07:00:00+00:00,8.2,83,21.5,4.0,135.5,134.5,moderate
2024-01-03 08:00:00+00:00,8.1,83,20.4,4.0,132.5,147.5,moderate
2024-01-03 09:00:00+00:00,8.7,83,20.7,4.7,148.5,149.5,moderate
2024-01-03 10:00:00+00:00,9.6,81,21.0,5.6,151.0,154.0,moderate
2024-01-03 11:00:00+00:00,10.5,77,24.3,6.1,154.5,158.5,moderate
2024-01-03 12:00:00+00:00,10.7,76,21.6,6.7,155.0,164.5,moderate
2024-01-03 13:00:00+00:00,10.2,78,22.7,6.0,162.5,167.5,moderate
2024-01-03 14:00:00+00:00,10.0,82,21.6,6.1,169.5,173.5,moderate
2024-01-03 15:00:00+00:00,9.4,84,20.0,5.7,176.5,170.0,moderate
2024-01-03 16:00:00+00:00,9.0,82,22.0,4.8,172.5,173.5,moderate
2024-01-03 17:00:00+00:00,8.5,83,19.9,4.5,174.0,174.0,moderate
2024-01-03 18:00:00+00:00,7.8,86,17.3,4.2,178.0,175.0,moderate
2024-01-03 19:00:00+00:00,7.3,91,17.1,3.8,170.5,165.0,moderate
2024-01-03 20:00:00+00:00,7.1,93,17.2,3.6,148.0,148.5,moderate
2024-01-03 21:00:00+00:00,6.9,93,17.1,3.4,135.5,132.0,moderate
2024-01-03 22:00:00+00:00,6.7,93,17.2,3.2,103.0,118.0,moderate
2024-01-03 23:00:00+00:00,6.6,93,18.1,2.9,100.0,115.5,moderate
2024-01-04 00:00:00+00:00,6.4,93,16.3,2.9,100.5,106.0,moderate
2024-01-04 01:00:00+00:00,7.2,91,17.4,3.6,100.5,98.5,low
2024-01-04 02:00:00+00:00,7.6,90,18.8,3.9,93.0,88.5,low
2024-01-04 03:00:00+00:00,7.4,90,18.4,3.7,83.0,93.0,low
2024-01-04 04:00:00+00:00,7.0,89,19.0,3.1,92.0,97.0,low
2024-01-04 05:00:00+00:00,6.6,90,19.0,2.6,100.0,107.5,low
2024-01-04 06:00:00+00:00,6.2,89,17.2,2.4,132.0,166.5,moderate
2024-01-04 07:00:00+00:00,5.8,90,15.4,2.2,175.0,206.0,high
2024-01-04 08:00:00+00:00,5.4,89,14.8,1.8,187.0,205.0,high
2024-01-04 09:00:00+00:00,5.5,88,13.7,2.0,207.5,203.0,high
2024-01-04 10:00:00+00:00,6.6,86,11.5,3.6,204.5,200.0,high
2024-01-04 11:00:00+00:00,7.7,82,8.7,5.2,206.0,208.5,high
2024-01-04 12:00:00+00:00,8.5,80,8.0,6.1,211.0,218.0,high
2024-01-04 13:00:00+00:00,8.7,81,7.9,6.5,224.5,232.0,high
2024-01-04 14:00:00+00:00,8.5,84,7.7,6.3,236.0,235.5,high
2024-01-04 15:00:00+00:00,8.2,85,8.9,5.9,234.5,238.0,high
2024-01-04 16:00:00+00:00,7.8,91,11.3,5.2,239.5,238.5,high
2024-01-04 17:00:00+00:00,8.0,91,12.3,5.4,238.0,237.5,high
2024-01-04 18:00:00+00:00,7.9,93,22.0,3.9,244.0,233.5,high
2024-01-04 19:00:00+00:00,7.8,95,24.6,3.5,240.0,223.0,high
2024-01-04 20:00:00+00:00,9.6,90,19.5,6.3,228.0,202.0,high
2024-01-04 21:00:00+00:00,9.2,89,17.6,6.0,204.0,185.5,moderate
2024-01-04 22:00:00+00:00,8.9,90,12.2,6.4,185.5,162.0,moderate
2024-01-04 23:00:00+00:00,7.4,96,2.9,6.2,149.5,143.5,moderate
2024-01-05 00:00:00+00:00,6.7,96,18.1,3.1,147.0,142.5,moderate
2024-01-05 01:00:00+00:00,6.7,96,23.1,2.4,148.5,143.5,moderate
2024-01-05 02:00:00+00:00,6.1,92,30.0,0.5,151.0,136.5,moderate
2024-01-05 03:00:00+00:00,5.8,89,31.1,-0.1,152.0,131.0,moderate
2024-01-05 04:00:00+00:00,5.6,87,30.1,-0.3,138.0,126.0,moderate
2024-01-05 05:00:00+00:00,5.7,88,26.2,0.4,131.0,138.0,moderate
2024-01-05 06:00:00+00:00,5.8,90,23.5,1.0,149.0,182.0,moderate
2024-01-05 07:00:00+00:00,5.8,91,21.7,1.3,173.5,197.0,high
2024-01-05 08:00:00+00:00,5.7,91,20.7,1.4,199.5,195.0,high
2024-01-05 09:00:00+00:00,5.6,91,20.5,1.2,193.5,196.5,high
2024-01-05 10:00:00+00:00,5.5,91,19.6,1.3,199.0,190.5,high
2024-01-05 11:00:00+00:00,5.6,91,18.7,1.5,195.5,183.0,moderate
2024-01-05 12:00:00+00:00,6.3,87,20.9,1.9,186.5,180.5,moderate
2024-01-05 13:00:00+00:00,6.9,83,21.9,2.3,184.5,184.0,moderate
2024-01-05 14:00:00+00:00,7.1,83,19.4,3.0,188.5,188.0,moderate
2024-01-05 15:00:00+00:00,6.9,84,14.1,3.5,190.0,189.5,high
2024-01-05 16:00:00+00:00,6.3,85,11.9,3.2,192.5,189.0,moderate
2024-01-05 17:00:00+00:00,6.2,85,11.6,3.1,191.0,189.0,moderate
2024-01-05 18:00:00+00:00,6.1,85,10.9,3.1,192.5,191.0,high
2024-01-05 19:00:00+00:00,6.3,86,10.8,3.3,192.5,186.5,moderate
2024-01-05 20:00:00+00:00,6.1,88,11.2,3.1,188.0,176.5,moderate
2024-01-05 21:00:00+00:00,6.0,90,8.4,3.4,180.5,165.5,moderate
2024-01-05 22:00:00+00:00,5.7,92,7.9,3.2,169.5,151.5,moderate
2024-01-05 23:00:00+00:00,5.7,92,9.2,3.0,140.5,126.0,moderate
2024-01-06 00:00:00+00:00,5.0,95,7.6,2.5,133.5,123.0,moderate
2024-01-06 01:00:00+00:00,5.7,92,8.8,3.1,127.0,116.5,moderate
2024-01-06 02:00:00+00:00,5.6,91,9.0,2.9,121.0,115.0,moderate
2024-01-06 03:00:00+00:00,5.3,91,9.2,2.6,113.0,116.0,moderate
2024-01-06 04:00:00+00:00,5.0,92,8.0,2.4,121.0,124.5,moderate
2024-01-06 05:00:00+00:00,4.7,92,7.4,2.1,132.5,134.0,moderate
2024-01-06 06:00:00+00:00,4.5,92,6.8,1.9,144.0,153.5,moderate
2024-01-06 07:00:00+00:00,3.2,94,6.5,0.5,168.5,181.5,moderate
2024-01-06 08:00:00+00:00,3.9,91,9.2,0.8,186.0,197.0,high
2024-01-06 09:00:00+00:00,4.4,89,10.7,1.2,200.0,197.5,high
2024-01-06 10:00:00+00:00,5.1,87,9.4,2.2,198.5,194.0,high
2024-01-06 11:00:00+00:00,5.9,82,13.7,2.3,195.5,191.0,high
2024-01-06 12:00:00+00:00,6.1,81,13.5,2.5,190.5,188.5,moderate
2024-01-06 13:00:00+00:00,5.9,80,16.7,1.8,195.0,198.5,high
2024-01-06 14:00:00+00:00,6.0,79,15.4,2.1,201.0,206.0,high
2024-01-06 15:00:00+00:00,6.0,78,15.0,2.1,212.0,210.0,high
2024-01-06 16:00:00+00:00,5.3,82,10.6,2.1,220.0,212.0,high
2024-01-06 17:00:00+00:00,4.9,85,9.8,1.8,215.0,209.0,high
2024-01-06 18:00:00+00:00,5.1,85,10.7,1.9,211.5,213.0,high
2024-01-06 19:00:00+00:00,5.0,87,11.3,1.8,214.5,212.5,high
2024-01-06 20:00:00+00:00,4.4,92,10.2,1.3,212.5,204.5,high
2024-01-06 21:00:00+00:00,4.6,91,12.2,1.3,206.0,197.5,high
2024-01-06 22:00:00+00:00,4.7,86,10.9,1.5,200.5,181.5,high
2024-01-06 23:00:00+00:00,4.5,81,12.8,0.7,174.0,158.0,moderate
2024-01-07 00:00:00+00:00,3.8,77,13.0,-0.2,169.0,157.5,moderate
2024-01-07 01:00:00+00:00,3.5,78,13.0,-0.5,162.5,149.5,moderate
2024-01-07 02:00:00+00:00,2.6,80,14.2,-1.7,158.0,150.0,moderate
2024-01-07 03:00:00+00:00,2.5,79,14.6,-1.9,155.5,143.0,moderate
2024-01-07 04:00:00+00:00,2.0,80,14.3,-2.3,150.0,145.0,moderate
2024-01-07 05:00:00+00:00,1.8,81,14.8,-2.6,153.0,145.5,moderate
2024-01-07 06:00:00+00:00,1.8,81,14.8,-2.6,156.5,162.5,moderate
2024-01-07 07:00:00+00:00,1.6,83,14.4,-2.8,175.5,176.5,moderate
2024-01-07 08:00:00+00:00,1.3,88,13.7,-2.9,189.0,199.0,high
2024-01-07 09:00:00+00:00,1.8,88,14.2,-2.4,203.5,203.5,high
2024-01-07 10:00:00+00:00,3.3,77,16.6,-1.3,209.5,202.5,high
2024-01-07 11:00:00+00:00,4.2,68,15.7,-0.4,207.0,203.5,high
2024-01-07 12:00:00+00:00,4.6,62,18.8,-0.5,209.5,210.0,high
2024-01-07 13:00:00+00:00,4.8,68,19.1,-0.2,217.0,214.0,high
2024-01-07 14:00:00+00:00,4.6,68,19.8,-0.6,222.5,226.0,high
2024-01-07 15:00:00+00:00,4.3,68,17.9,-0.6,233.5,232.5,high
2024-01-07 16:00:00+00:00,4.0,68,17.3,-0.8,250.0,234.5,high
2024-01-07 17:00:00+00:00,4.1,71,18.9,-0.9,244.0,232.5,high
2024-01-07 18:00:00+00:00,3.8,77,17.6,-0.8,242.5,237.0,high
2024-01-07 19:00:00+00:00,3.5,75,15.9,-1.0,239.5,235.0,high
2024-01-07 20:00:00+00:00,3.4,75,16.1,-1.2,236.5,226.0,high
2024-01-07 21:00:00+00:00,3.3,76,17.3,-1.4,222.5,220.5,high
2024-01-07 22:00:00+00:00,3.2,74,15.6,-1.3,213.5,204.0,high
2024-01-07 23:00:00+00:00,3.0,71,15.1,-1.6,190.0,186.0,moderate
2024-01-08 00:00:00+00:00,2.4,70,13.1,-2.0,191.0,183.5,moderate
2024-01-08 01:00:00+00:00,2.1,71,10.2,-1.9,176.5,172.0,moderate
2024-01-08 02:00:00+00:00,2.1,71,12.0,-2.2,162.5,162.5,moderate
2024-01-08 03:00:00+00:00,2.7,68,15.0,-1.9,160.5,165.0,moderate
2024-01-08 04:00:00+00:00,2.5,70,17.1,-2.4,162.0,181.0,moderate
2024-01-08 05:00:00+00:00,1.8,73,17.2,-3.2,188.5,224.0,high
2024-01-08 06:00:00+00:00,1.7,73,18.6,-3.5,239.5,255.5,high
2024-01-08 07:00:00+00:00,1.5,73,17.9,-3.6,254.0,256.0,high
2024-01-08 08:00:00+00:00,1.7,71,19.0,-3.6,253.0,248.0,high
2024-01-08 09:00:00+00:00,1.9,72,18.8,-3.3,244.5,245.0,high
2024-01-08 10:00:00+00:00,2.9,70,20.7,-2.5,238.0,243.5,high
2024-01-08 11:00:00+00:00,3.0,74,21.4,-2.5,239.0,240.0,high
2024-01-08 12:00:00+00:00,2.6,76,20.9,-2.7,236.5,238.0,high
2024-01-08 13:00:00+00:00,2.7,76,16.9,-2.0,233.5,241.5,high
2024-01-08 14:00:00+00:00,2.3,79,19.6,-2.8,235.0,244.0,high
2024-01-08 15:00:00+00:00,1.8,75,21.1,-3.7,238.5,237.5,high
2024-01-08 16:00:00+00:00,1.3,77,21.5,-4.3,238.0,234.5,high
2024-01-08 17:00:00+00:00,1.2,77,17.0,-3.8,234.0,223.5,high
2024-01-08 18:00:00+00:00,1.6,76,18.7,-3.5,218.5,227.5,high
2024-01-08 19:00:00+00:00,1.7,74,19.2,-3.5,223.0,224.0,high
2024-01-08 20:00:00+00:00,1.7,70,19.8,-3.8,221.0,201.5,high
2024-01-08 21:00:00+00:00,1.8,67,21.3,-3.9,196.5,187.0,moderate
