time,cost_p_per_kwh
2024-04-12 04:00:00+00:00,5.313
2024-04-12 05:00:00+00:00,12.81
2024-04-12 06:00:00+00:00,12.3165
2024-04-12 07:00:00+00:00,11.5185
2024-04-12 08:00:00+00:00,9.24
2024-04-12 09:00:00+00:00,4.54125
2024-04-12 10:00:00+00:00,1.1445
2024-04-12 11:00:00+00:00,1.05
2024-04-12 12:00:00+00:00,-0.24150000000000005
2024-04-12 13:00:00+00:00,0.0
2024-04-12 14:00:00+00:00,-0.2625
2024-04-12 15:00:00+00:00,15.7605
2024-04-12 16:00:00+00:00,21.08925
2024-04-12 17:00:00+00:00,25.2
2024-04-12 18:00:00+00:00,12.327
2024-04-12 19:00:00+00:00,12.075
2024-04-12 20:00:00+00:00,8.19
2024-04-12 21:00:00+00:00,3.2445
2024-04-12 22:00:00+00:00,5.2395
2024-04-12 23:00:00+00:00,5.218500000000001
2024-04-13 00:00:00+00:00,5.5125
2024-04-13 01:00:00+00:00,3.444
2024-04-13 02:00:00+00:00,3.0975
2024-04-13 03:00:00+00:00,4.746
2024-04-13 04:00:00+00:00,6.027
2024-04-13 05:00:00+00:00,6.5625
2024-04-13 06:00:00+00:00,5.25
2024-04-13 07:00:00+00:00,4.2
2024-04-13 08:00:00+00:00,3.024
2024-04-13 09:00:00+00:00,-0.42000000000000004
2024-04-13 10:00:00+00:00,-2.1
2024-04-13 11:00:00+00:00,-4.8405
2024-04-13 12:00:00+00:00,-6.2475
2024-04-13 13:00:00+00:00,-7.875
2024-04-13 14:00:00+00:00,-3.0345
2024-04-13 15:00:00+00:00,12.442499999999999
2024-04-13 16:00:00+00:00,16.275
2024-04-13 17:00:00+00:00,19.467
2024-04-13 18:00:00+00:00,7.959
2024-04-13 19:00:00+00:00,7.371
2024-04-13 20:00:00+00:00,7.140000000000001
2024-04-13 21:00:00+00:00,5.25
2024-04-13 22:00:00+00:00,2.037
2024-04-13 23:00:00+00:00,-0.4725
2024-04-14 00:00:00+00:00,-0.336
2024-04-14 01:00:00+00:00,-0.357
2024-04-14 02:00:00+00:00,-1.05
2024-04-14 03:00:00+00:00,0.3255
2024-04-14 04:00:00+00:00,0.6405
2024-04-14 05:00:00+00:00,1.932
2024-04-14 06:00:00+00:00,-0.126
2024-04-14 07:00:00+00:00,0.2415
2024-04-14 08:00:00+00:00,-0.29400000000000004
2024-04-14 09:00:00+00:00,0.0
2024-04-14 10:00:00+00:00,2.1
2024-04-14 11:00:00+00:00,2.625
2024-04-14 12:00:00+00:00,-2.0685
2024-04-14 13:00:00+00:00,0.252
2024-04-14 14:00:00+00:00,-0.9450000000000001
2024-04-14 15:00:00+00:00,18.627000000000002
2024-04-14 16:00:00+00:00,25.935000000000002
2024-04-14 17:00:00+00:00,29.8305
2024-04-14 18:00:00+00:00,16.86825
2024-04-14 19:00:00+00:00,17.304000000000002
2024-04-14 20:00:00+00:00,11.109
2024-04-14 21:00:00+00:00,1.6800000000000002
2024-04-14 22:00:00+00:00,-0.31499999999999995
2024-04-14 23:00:00+00:00,0.966
2024-04-15 00:00:00+00:00,0.9239999999999999
2024-04-15 01:00:00+00:00,0.861
2024-04-15 02:00:00+00:00,-0.2415
2024-04-15 03:00:00+00:00,0.189
2024-04-15 04:00:00+00:00,-0.2625
2024-04-15 05:00:00+00:00,5.2395000000000005
2024-04-15 06:00:00+00:00,14.889
2024-04-15 07:00:00+00:00,13.754999999999999
2024-04-15 08:00:00+00:00,12.2325
2024-04-15 09:00:00+00:00,10.836
2024-04-15 10:00:00+00:00,6.888
2024-04-15 11:00:00+00:00,5.292
2024-04-15 12:00:00+00:00,3.1500000000000004
2024-04-15 13:00:00+00:00,3.108
2024-04-15 14:00:00+00:00,1.47
2024-04-15 15:00:00+00:00,19.845
2024-04-15 16:00:00+00:00,23.667
2024-04-15 17:00:00+00:00,26.418
2024-04-15 18:00:00+00:00,13.818000000000001
2024-04-15 19:00:00+00:00,11.886
2024-04-15 20:00:00+00:00,9.639
2024-04-15 21:00:00+00:00,4.5045
2024-04-15 22:00:00+00:00,1.70625
2024-04-15 23:00:00+00:00,0.063
2024-04-16 00:00:00+00:00,0.39899999999999997
2024-04-16 01:00:00+00:00,0.34650000000000003
2024-04-16 02:00:00+00:00,-0.3045
2024-04-16 03:00:00+00:00,0.0
2024-04-16 04:00:00+00:00,2.4885
2024-04-16 05:00:00+00:00,12.075
2024-04-16 06:00:00+00:00,14.7
2024-04-16 07:00:00+00:00,12.663
2024-04-16 08:00:00+00:00,9.135000000000002
2024-04-16 09:00:00+00:00,8.232
2024-04-16 10:00:00+00:00,7.476
2024-04-16 11:00:00+00:00,8.064
2024-04-16 12:00:00+00:00,6.7620000000000005
2024-04-16 13:00:00+00:00,6.3
2024-04-16 14:00:00+00:00,7.224
2024-04-16 15:00:00+00:00,23.094749999999998
2024-04-16 16:00:00+00:00,26.775
2024-04-16 17:00:00+00:00,29.027250000000002
2024-04-16 18:00:00+00:00,18.606
2024-04-16 19:00:00+00:00,18.795
2024-04-16 20:00:00+00:00,17.64525
2024-04-16 21:00:00+00:00,15.151499999999999
2024-04-16 22:00:00+00:00,13.398
2024-04-16 23:00:00+00:00,12.536999999999999
